onset	duration	sample	trial_type	value
0	0.0001	1	New Segment	n/a
47.8235	0.0001	478236	Stimulus	S  1
47.9335	0.0001	479336	Stimulus	S  8
47.9535	0.0001	479536	Stimulus	S  4
47.9735	0.0001	479736	Stimulus	S  4
47.9935	0.0001	479936	Stimulus	S  4
48.0135	0.0001	480136	Stimulus	S  4
48.0335	0.0001	480336	Stimulus	S  4
48.0535	0.0001	480536	Stimulus	S  4
48.0735	0.0001	480736	Stimulus	S  4
48.0935	0.0001	480936	Stimulus	S  4
80.3012	0.0001	803013	Stimulus	S  2
85.3279	0.0001	853280	Stimulus	S  1
85.4319	0.0001	854320	Stimulus	S  4
85.4519	0.0001	854520	Stimulus	S  4
85.4719	0.0001	854720	Stimulus	S  4
85.4919	0.0001	854920	Stimulus	S  4
85.5119	0.0001	855120	Stimulus	S  4
85.5319	0.0001	855320	Stimulus	S  4
85.5519	0.0001	855520	Stimulus	S  4
85.5719	0.0001	855720	Stimulus	S  4
85.5919	0.0001	855920	Stimulus	S  8
121.8057	0.0001	1218058	Stimulus	S  2
125.0544	0.0001	1250545	Stimulus	S  1
125.1624	0.0001	1251625	Stimulus	S  4
125.1824	0.0001	1251825	Stimulus	S  4
125.2024	0.0001	1252025	Stimulus	S  4
125.2224	0.0001	1252225	Stimulus	S  4
125.2424	0.0001	1252425	Stimulus	S  4
125.2624	0.0001	1252625	Stimulus	S  4
125.2824	0.0001	1252825	Stimulus	S  4
125.3024	0.0001	1253025	Stimulus	S  8
125.3224	0.0001	1253225	Stimulus	S  4
161.5322	0.0001	1615323	Stimulus	S  2
169.3169	0.0001	1693170	Stimulus	S  1
169.4249	0.0001	1694250	Stimulus	S  4
169.4449	0.0001	1694450	Stimulus	S  4
169.4649	0.0001	1694650	Stimulus	S  4
169.4849	0.0001	1694850	Stimulus	S  4
169.5049	0.0001	1695050	Stimulus	S  4
169.5249	0.0001	1695250	Stimulus	S  4
169.5449	0.0001	1695450	Stimulus	S  4
169.5649	0.0001	1695650	Stimulus	S  8
169.5849	0.0001	1695850	Stimulus	S  8
212.5441	0.0001	2125442	Stimulus	S  2
215.3475	0.0001	2153476	Stimulus	S  1
215.4515	0.0001	2154516	Stimulus	S  4
215.4715	0.0001	2154716	Stimulus	S  4
215.4915	0.0001	2154916	Stimulus	S  4
215.5115	0.0001	2155116	Stimulus	S  4
215.5315	0.0001	2155316	Stimulus	S  4
215.5515	0.0001	2155516	Stimulus	S  4
215.5715	0.0001	2155716	Stimulus	S  8
215.5915	0.0001	2155916	Stimulus	S  4
215.6115	0.0001	2156116	Stimulus	S  4
247.8252	0.0001	2478253	Stimulus	S  2
251.5419	0.0001	2515420	Stimulus	S  1
251.6479	0.0001	2516480	Stimulus	S  8
251.6679	0.0001	2516680	Stimulus	S  4
251.6879	0.0001	2516880	Stimulus	S  4
251.7079	0.0001	2517080	Stimulus	S  4
251.7279	0.0001	2517280	Stimulus	S  4
251.7479	0.0001	2517480	Stimulus	S  4
251.7679	0.0001	2517680	Stimulus	S  8
251.7879	0.0001	2517880	Stimulus	S  4
251.8079	0.0001	2518080	Stimulus	S  8
284.0196	0.0001	2840197	Stimulus	S  2
285.4743	0.0001	2854744	Stimulus	S  1
285.5803	0.0001	2855804	Stimulus	S  4
285.6003	0.0001	2856004	Stimulus	S  4
285.6203	0.0001	2856204	Stimulus	S  4
285.6403	0.0001	2856404	Stimulus	S  4
285.6603	0.0001	2856604	Stimulus	S  4
285.6803	0.0001	2856804	Stimulus	S  4
285.7003	0.0001	2857004	Stimulus	S  8
285.7203	0.0001	2857204	Stimulus	S  8
285.7403	0.0001	2857404	Stimulus	S  4
317.952	0.0001	3179521	Stimulus	S  2
322.9828	0.0001	3229829	Stimulus	S  1
323.0908	0.0001	3230909	Stimulus	S  4
323.1108	0.0001	3231109	Stimulus	S  4
323.1308	0.0001	3231309	Stimulus	S  4
323.1508	0.0001	3231509	Stimulus	S  4
323.1708	0.0001	3231709	Stimulus	S  4
323.1908	0.0001	3231909	Stimulus	S  4
323.2108	0.0001	3232109	Stimulus	S  8
323.2308	0.0001	3232309	Stimulus	S  8
323.2508	0.0001	3232509	Stimulus	S  8
359.4605	0.0001	3594606	Stimulus	S  2
361.0872	0.0001	3610873	Stimulus	S  1
361.1992	0.0001	3611993	Stimulus	S  8
361.2192	0.0001	3612193	Stimulus	S  4
361.2392	0.0001	3612393	Stimulus	S  4
361.2592	0.0001	3612593	Stimulus	S  4
361.2792	0.0001	3612793	Stimulus	S  4
361.2992	0.0001	3612993	Stimulus	S  8
361.3192	0.0001	3613193	Stimulus	S  4
361.3392	0.0001	3613393	Stimulus	S  4
361.3592	0.0001	3613593	Stimulus	S  4
392.3182	0.0001	3923183	Stimulus	S  2
403.8577	0.0001	4038578	Stimulus	S  1
403.9637	0.0001	4039638	Stimulus	S  8
403.9837	0.0001	4039838	Stimulus	S  4
404.0037	0.0001	4040038	Stimulus	S  4
404.0237	0.0001	4040238	Stimulus	S  4
404.0437	0.0001	4040438	Stimulus	S  4
404.0637	0.0001	4040638	Stimulus	S  8
404.0837	0.0001	4040838	Stimulus	S  4
404.1037	0.0001	4041038	Stimulus	S  4
404.1237	0.0001	4041238	Stimulus	S  8
445.5889	0.0001	4455890	Stimulus	S  2
448.0662	0.0001	4480663	Stimulus	S  1
448.1682	0.0001	4481683	Stimulus	S  4
448.1882	0.0001	4481883	Stimulus	S  4
448.2082	0.0001	4482083	Stimulus	S  4
448.2282	0.0001	4482283	Stimulus	S  4
448.2482	0.0001	4482483	Stimulus	S  4
448.2682	0.0001	4482683	Stimulus	S  8
448.2882	0.0001	4482883	Stimulus	S  4
448.3082	0.0001	4483083	Stimulus	S  8
448.3282	0.0001	4483283	Stimulus	S  4
480.544	0.0001	4805441	Stimulus	S  2
482.4806	0.0001	4824807	Stimulus	S  1
482.5946	0.0001	4825947	Stimulus	S  4
482.6146	0.0001	4826147	Stimulus	S  4
482.6346	0.0001	4826347	Stimulus	S  4
482.6546	0.0001	4826547	Stimulus	S  4
482.6746	0.0001	4826747	Stimulus	S  4
482.6946	0.0001	4826947	Stimulus	S  8
482.7146	0.0001	4827147	Stimulus	S  4
482.7346	0.0001	4827347	Stimulus	S  8
482.7546	0.0001	4827547	Stimulus	S  8
514.9584	0.0001	5149585	Stimulus	S  2
524.4991	0.0001	5244992	Stimulus	S  1
524.6071	0.0001	5246072	Stimulus	S  8
524.6271	0.0001	5246272	Stimulus	S  4
524.6471	0.0001	5246472	Stimulus	S  4
524.6671	0.0001	5246672	Stimulus	S  4
524.6871	0.0001	5246872	Stimulus	S  4
524.7071	0.0001	5247072	Stimulus	S  8
524.7271	0.0001	5247272	Stimulus	S  8
524.7471	0.0001	5247472	Stimulus	S  4
524.7671	0.0001	5247672	Stimulus	S  4
565.481	0.0001	5654811	Stimulus	S  2
575.5157	0.0001	5755158	Stimulus	S  1
575.6217	0.0001	5756218	Stimulus	S  8
575.6417	0.0001	5756418	Stimulus	S  4
575.6617	0.0001	5756618	Stimulus	S  4
575.6817	0.0001	5756818	Stimulus	S  4
575.7017	0.0001	5757018	Stimulus	S  4
575.7217	0.0001	5757218	Stimulus	S  8
575.7417	0.0001	5757418	Stimulus	S  8
575.7617	0.0001	5757618	Stimulus	S  4
575.7817	0.0001	5757818	Stimulus	S  8
625.4977	0.0001	6254978	Stimulus	S  2
628.0004	0.0001	6280005	Stimulus	S  1
628.1044	0.0001	6281045	Stimulus	S  8
628.1244	0.0001	6281245	Stimulus	S  4
628.1444	0.0001	6281445	Stimulus	S  4
628.1644	0.0001	6281645	Stimulus	S  4
628.1844	0.0001	6281845	Stimulus	S  4
628.2044	0.0001	6282045	Stimulus	S  8
628.2244	0.0001	6282245	Stimulus	S  8
628.2444	0.0001	6282445	Stimulus	S  8
628.2644	0.0001	6282645	Stimulus	S  4
657.982	0.0001	6579821	Stimulus	S  2
659.8667	0.0001	6598668	Stimulus	S  1
659.9827	0.0001	6599828	Stimulus	S  8
660.0027	0.0001	6600028	Stimulus	S  4
660.0227	0.0001	6600228	Stimulus	S  4
660.0427	0.0001	6600428	Stimulus	S  4
660.0627	0.0001	6600628	Stimulus	S  4
660.0827	0.0001	6600828	Stimulus	S  8
660.1027	0.0001	6601028	Stimulus	S  8
660.1227	0.0001	6601228	Stimulus	S  8
660.1427	0.0001	6601428	Stimulus	S  8
688.8484	0.0001	6888485	Stimulus	S  2
695.3751	0.0001	6953752	Stimulus	S  1
695.4831	0.0001	6954832	Stimulus	S  8
695.5031	0.0001	6955032	Stimulus	S  4
695.5231	0.0001	6955232	Stimulus	S  4
695.5431	0.0001	6955432	Stimulus	S  4
695.5631	0.0001	6955632	Stimulus	S  8
695.5832	0.0001	6955833	Stimulus	S  4
695.6032	0.0001	6956033	Stimulus	S  4
695.6232	0.0001	6956233	Stimulus	S  4
695.6432	0.0001	6956433	Stimulus	S  4
729.8569	0.0001	7298570	Stimulus	S  2
731.3996	0.0001	7313997	Stimulus	S  1
731.5096	0.0001	7315097	Stimulus	S  4
731.5296	0.0001	7315297	Stimulus	S  4
731.5496	0.0001	7315497	Stimulus	S  4
731.5696	0.0001	7315697	Stimulus	S  4
731.5896	0.0001	7315897	Stimulus	S  8
731.6096	0.0001	7316097	Stimulus	S  4
731.6296	0.0001	7316297	Stimulus	S  4
731.6496	0.0001	7316497	Stimulus	S  4
731.6696	0.0001	7316697	Stimulus	S  8
763.8773	0.0001	7638774	Stimulus	S  2
766.678	0.0001	7666781	Stimulus	S  1
766.786	0.0001	7667861	Stimulus	S  4
766.806	0.0001	7668061	Stimulus	S  4
766.826	0.0001	7668261	Stimulus	S  4
766.846	0.0001	7668461	Stimulus	S  4
766.866	0.0001	7668661	Stimulus	S  8
766.886	0.0001	7668861	Stimulus	S  4
766.906	0.0001	7669061	Stimulus	S  4
766.926	0.0001	7669261	Stimulus	S  8
766.946	0.0001	7669461	Stimulus	S  4
799.1557	0.0001	7991558	Stimulus	S  2
804.1824	0.0001	8041825	Stimulus	S  1
804.2904	0.0001	8042905	Stimulus	S  4
804.3104	0.0001	8043105	Stimulus	S  4
804.3304	0.0001	8043305	Stimulus	S  4
804.3504	0.0001	8043505	Stimulus	S  4
804.3704	0.0001	8043705	Stimulus	S  8
804.3904	0.0001	8043905	Stimulus	S  4
