onset	duration	sample	trial_type	value
295.8938	0.0001	2958939	Stimulus	S  1
295.9998	0.0001	2959999	Stimulus	S  8
296.0198	0.0001	2960199	Stimulus	S  4
296.0398	0.0001	2960399	Stimulus	S  4
296.0598	0.0001	2960599	Stimulus	S  4
296.0798	0.0001	2960799	Stimulus	S  4
296.0998	0.0001	2960999	Stimulus	S  4
296.1198	0.0001	2961199	Stimulus	S  8
296.1398	0.0001	2961399	Stimulus	S  8
296.1598	0.0001	2961599	Stimulus	S  8
338.3716	0.0001	3383717	Stimulus	S  2
341.3743	0.0001	3413744	Stimulus	S  1
341.4903	0.0001	3414904	Stimulus	S  4
341.5103	0.0001	3415104	Stimulus	S  4
341.5303	0.0001	3415304	Stimulus	S  4
341.5503	0.0001	3415504	Stimulus	S  4
341.5703	0.0001	3415704	Stimulus	S  4
341.5903	0.0001	3415904	Stimulus	S  8
341.6103	0.0001	3416104	Stimulus	S  4
341.6303	0.0001	3416304	Stimulus	S  4
341.6503	0.0001	3416504	Stimulus	S  4
374.8521	0.0001	3748522	Stimulus	S  2
379.6408	0.0001	3796409	Stimulus	S  1
379.7488	0.0001	3797489	Stimulus	S  4
379.7688	0.0001	3797689	Stimulus	S  4
379.7888	0.0001	3797889	Stimulus	S  4
379.8088	0.0001	3798089	Stimulus	S  4
379.8288	0.0001	3798289	Stimulus	S  4
379.8488	0.0001	3798489	Stimulus	S  8
379.8688	0.0001	3798689	Stimulus	S  4
379.8888	0.0001	3798889	Stimulus	S  4
379.9088	0.0001	3799089	Stimulus	S  8
416.8679	0.0001	4168680	Stimulus	S  2
419.1652	0.0001	4191653	Stimulus	S  1
419.2792	0.0001	4192793	Stimulus	S  4
419.2992	0.0001	4192993	Stimulus	S  4
419.3192	0.0001	4193193	Stimulus	S  4
419.3392	0.0001	4193393	Stimulus	S  4
419.3592	0.0001	4193593	Stimulus	S  4
419.3792	0.0001	4193793	Stimulus	S  8
419.3992	0.0001	4193993	Stimulus	S  4
419.4192	0.0001	4194193	Stimulus	S  8
419.4392	0.0001	4194393	Stimulus	S  4
449.6429	0.0001	4496430	Stimulus	S  2
453.0036	0.0001	4530037	Stimulus	S  1
453.1156	0.0001	4531157	Stimulus	S  4
453.1356	0.0001	4531357	Stimulus	S  4
453.1556	0.0001	4531557	Stimulus	S  4
453.1756	0.0001	4531757	Stimulus	S  4
453.1956	0.0001	4531957	Stimulus	S  4
453.2156	0.0001	4532157	Stimulus	S  8
453.2356	0.0001	4532357	Stimulus	S  4
453.2556	0.0001	4532557	Stimulus	S  8
453.2756	0.0001	4532757	Stimulus	S  8
483.4813	0.0001	4834814	Stimulus	S  2
486.506	0.0001	4865061	Stimulus	S  1
486.614	0.0001	4866141	Stimulus	S  8
486.634	0.0001	4866341	Stimulus	S  4
486.654	0.0001	4866541	Stimulus	S  4
486.674	0.0001	4866741	Stimulus	S  4
486.694	0.0001	4866941	Stimulus	S  4
486.714	0.0001	4867141	Stimulus	S  8
486.734	0.0001	4867341	Stimulus	S  8
486.754	0.0001	4867541	Stimulus	S  4
486.774	0.0001	4867741	Stimulus	S  4
518.9837	0.0001	5189838	Stimulus	S  2
522.5164	0.0001	5225165	Stimulus	S  1
522.6244	0.0001	5226245	Stimulus	S  4
522.6444	0.0001	5226445	Stimulus	S  4
522.6644	0.0001	5226645	Stimulus	S  4
522.6844	0.0001	5226845	Stimulus	S  4
522.7045	0.0001	5227046	Stimulus	S  4
522.7245	0.0001	5227246	Stimulus	S  8
522.7445	0.0001	5227446	Stimulus	S  8
522.7645	0.0001	5227646	Stimulus	S  4
522.7845	0.0001	5227846	Stimulus	S  8
557.4942	0.0001	5574943	Stimulus	S  2
558.4869	0.0001	5584870	Stimulus	S  1
558.5909	0.0001	5585910	Stimulus	S  8
558.6109	0.0001	5586110	Stimulus	S  4
558.6309	0.0001	5586310	Stimulus	S  4
558.6509	0.0001	5586510	Stimulus	S  4
558.6709	0.0001	5586710	Stimulus	S  4
558.6909	0.0001	5586910	Stimulus	S  8
558.7109	0.0001	5587110	Stimulus	S  8
558.7309	0.0001	5587310	Stimulus	S  8
558.7509	0.0001	5587510	Stimulus	S  4
590.4686	0.0001	5904687	Stimulus	S  2
595.9993	0.0001	5959994	Stimulus	S  1
596.1073	0.0001	5961074	Stimulus	S  4
596.1273	0.0001	5961274	Stimulus	S  4
596.1473	0.0001	5961474	Stimulus	S  4
596.1673	0.0001	5961674	Stimulus	S  4
596.1873	0.0001	5961874	Stimulus	S  4
596.2073	0.0001	5962074	Stimulus	S  8
596.2273	0.0001	5962274	Stimulus	S  8
596.2473	0.0001	5962474	Stimulus	S  8
596.2673	0.0001	5962674	Stimulus	S  8
632.4771	0.0001	6324772	Stimulus	S  2
636.2338	0.0001	6362339	Stimulus	S  1
636.3458	0.0001	6363459	Stimulus	S  4
636.3658	0.0001	6363659	Stimulus	S  4
636.3858	0.0001	6363859	Stimulus	S  4
636.4058	0.0001	6364059	Stimulus	S  4
636.4258	0.0001	6364259	Stimulus	S  8
636.4458	0.0001	6364459	Stimulus	S  4
636.4658	0.0001	6364659	Stimulus	S  4
636.4858	0.0001	6364859	Stimulus	S  4
636.5058	0.0001	6365059	Stimulus	S  4
672.7115	0.0001	6727116	Stimulus	S  2
674.4982	0.0001	6744983	Stimulus	S  1
674.6142	0.0001	6746143	Stimulus	S  8
674.6342	0.0001	6746343	Stimulus	S  4
674.6542	0.0001	6746543	Stimulus	S  4
674.6742	0.0001	6746743	Stimulus	S  4
674.6942	0.0001	6746943	Stimulus	S  8
674.7142	0.0001	6747143	Stimulus	S  4
674.7342	0.0001	6747343	Stimulus	S  4
674.7542	0.0001	6747543	Stimulus	S  4
674.7742	0.0001	6747743	Stimulus	S  8
708.8546	0.0001	7088547	Stimulus	S  2
711.7027	0.0001	7117028	Stimulus	S  1
711.8167	0.0001	7118168	Stimulus	S  8
711.8367	0.0001	7118368	Stimulus	S  4
711.8567	0.0001	7118568	Stimulus	S  4
711.8767	0.0001	7118768	Stimulus	S  4
711.8967	0.0001	7118968	Stimulus	S  8
711.9167	0.0001	7119168	Stimulus	S  4
711.9367	0.0001	7119368	Stimulus	S  4
711.9567	0.0001	7119568	Stimulus	S  8
711.9767	0.0001	7119768	Stimulus	S  4
740.6843	0.0001	7406844	Stimulus	S  2
745.2151	0.0001	7452152	Stimulus	S  1
745.3231	0.0001	7453232	Stimulus	S  4
745.3431	0.0001	7453432	Stimulus	S  4
745.3631	0.0001	7453632	Stimulus	S  4
745.3831	0.0001	7453832	Stimulus	S  4
745.4031	0.0001	7454032	Stimulus	S  8
745.4231	0.0001	7454232	Stimulus	S  4
745.4431	0.0001	7454432	Stimulus	S  4
745.4631	0.0001	7454632	Stimulus	S  8
745.4831	0.0001	7454832	Stimulus	S  8
777.6928	0.0001	7776929	Stimulus	S  2
782.7195	0.0001	7827196	Stimulus	S  1
782.8275	0.0001	7828276	Stimulus	S  4
782.8475	0.0001	7828476	Stimulus	S  4
782.8675	0.0001	7828676	Stimulus	S  4
782.8875	0.0001	7828876	Stimulus	S  4
782.9075	0.0001	7829076	Stimulus	S  8
782.9275	0.0001	7829276	Stimulus	S  4
782.9475	0.0001	7829476	Stimulus	S  8
782.9675	0.0001	7829676	Stimulus	S  4
782.9875	0.0001	7829876	Stimulus	S  4
819.1972	0.0001	8191973	Stimulus	S  2
822.224	0.0001	8222241	Stimulus	S  1
822.338	0.0001	8223381	Stimulus	S  8
822.358	0.0001	8223581	Stimulus	S  4
822.378	0.0001	8223781	Stimulus	S  4
822.398	0.0001	8223981	Stimulus	S  4
822.418	0.0001	8224181	Stimulus	S  8
822.438	0.0001	8224381	Stimulus	S  4
822.458	0.0001	8224581	Stimulus	S  8
822.478	0.0001	8224781	Stimulus	S  4
822.498	0.0001	8224981	Stimulus	S  8
858.7017	0.0001	8587018	Stimulus	S  2
862.1884	0.0001	8621885	Stimulus	S  1
862.3024	0.0001	8623025	Stimulus	S  8
862.3224	0.0001	8623225	Stimulus	S  4
862.3424	0.0001	8623425	Stimulus	S  4
862.3624	0.0001	8623625	Stimulus	S  4
862.3824	0.0001	8623825	Stimulus	S  8
862.4024	0.0001	8624025	Stimulus	S  4
862.4224	0.0001	8624225	Stimulus	S  8
862.4424	0.0001	8624425	Stimulus	S  8
862.4624	0.0001	8624625	Stimulus	S  4
891.1701	0.0001	8911702	Stimulus	S  2
893.2088	0.0001	8932089	Stimulus	S  1
893.3248	0.0001	8933249	Stimulus	S  8
893.3448	0.0001	8933449	Stimulus	S  4
893.3648	0.0001	8933649	Stimulus	S  4
893.3848	0.0001	8933849	Stimulus	S  4
893.4048	0.0001	8934049	Stimulus	S  8
893.4248	0.0001	8934249	Stimulus	S  4
893.4448	0.0001	8934449	Stimulus	S  8
893.4648	0.0001	8934649	Stimulus	S  8
893.4848	0.0001	8934849	Stimulus	S  8
920.4398	0.0001	9204399	Stimulus	S  2
926.7272	0.0001	9267273	Stimulus	S  1
926.8352	0.0001	9268353	Stimulus	S  4
926.8552	0.0001	9268553	Stimulus	S  4
926.8752	0.0001	9268753	Stimulus	S  4
926.8952	0.0001	9268953	Stimulus	S  4
926.9152	0.0001	9269153	Stimulus	S  8
926.9352	0.0001	9269353	Stimulus	S  8
926.9552	0.0001	9269553	Stimulus	S  4
926.9752	0.0001	9269753	Stimulus	S  4
926.9952	0.0001	9269953	Stimulus	S  4
959.2049	0.0001	9592050	Stimulus	S  2
968.2357	0.0001	9682358	Stimulus	S  1
968.3417	0.0001	9683418	Stimulus	S  4
968.3617	0.0001	9683618	Stimulus	S  4
968.3817	0.0001	9683818	Stimulus	S  4
968.4017	0.0001	9684018	Stimulus	S  4
968.4217	0.0001	9684218	Stimulus	S  8
968.4417	0.0001	9684418	Stimulus	S  8
968.4617	0.0001	9684618	Stimulus	S  4
968.4817	0.0001	9684818	Stimulus	S  4
968.5017	0.0001	9685018	Stimulus	S  8
1008.7135	0.0001	10087136	Stimulus	S  2
1011.8162	0.0001	10118163	Stimulus	S  1
1011.9242	0.0001	10119243	Stimulus	S  8
1011.9442	0.0001	10119443	Stimulus	S  4
1011.9642	0.0001	10119643	Stimulus	S  4
1011.9842	0.0001	10119843	Stimulus	S  4
1012.0042	0.0001	10120043	Stimulus	S  8
1012.0242	0.0001	10120243	Stimulus	S  8
1012.0442	0.0001	10120443	Stimulus	S  4
1012.0642	0.0001	10120643	Stimulus	S  8
1012.0842	0.0001	10120843	Stimulus	S  4
1042.2939	0.0001	10422940	Stimulus	S  2
1045.4726	0.0001	10454727	Stimulus	S  1
1045.5906	0.0001	10455907	Stimulus	S  4
1045.6106	0.0001	10456107	Stimulus	S  4
1045.6306	0.0001	10456307	Stimulus	S  4
1045.6506	0.0001	10456507	Stimulus	S  4
1045.6706	0.0001	10456707	Stimulus	S  8
1045.6906	0.0001	10456907	Stimulus	S  8
1045.7106	0.0001	10457107	Stimulus	S  4
1045.7306	0.0001	10457307	Stimulus	S  8
1045.7506	0.0001	10457507	Stimulus	S  8
1075.9502	0.0001	10759503	Stimulus	S  2
1078.2569	0.0001	10782570	Stimulus	S  1
1078.3669	0.0001	10783670	Stimulus	S  4
1078.3869	0.0001	10783870	Stimulus	S  4
1078.4069	0.0001	10784070	Stimulus	S  4
1078.4269	0.0001	10784270	Stimulus	S  4
1078.4469	0.0001	10784470	Stimulus	S  8
1078.4669	0.0001	10784670	Stimulus	S  8
1078.4869	0.0001	10784870	Stimulus	S  8
1078.5069	0.0001	10785070	Stimulus	S  4
1078.5269	0.0001	10785270	Stimulus	S  4
1108.7346	0.0001	11087347	Stimulus	S  2
1111.6353	0.0001	11116354	Stimulus	S  1
1111.7413	0.0001	11117414	Stimulus	S  4
1111.7613	0.0001	11117614	Stimulus	S  4
1111.7813	0.0001	11117814	Stimulus	S  4
1111.8013	0.0001	11118014	Stimulus	S  4
1111.8213	0.0001	11118214	Stimulus	S  8
1111.8413	0.0001	11118414	Stimulus	S  8
1111.8613	0.0001	11118614	Stimulus	S  8
1111.8813	0.0001	11118814	Stimulus	S  4
1111.9013	0.0001	11119014	Stimulus	S  8
1142.113	0.0001	11421131	Stimulus	S  2
1145.6497	0.0001	11456498	Stimulus	S  1
1145.7597	0.0001	11457598	Stimulus	S  8
1145.7797	0.0001	11457798	Stimulus	S  4
1145.7997	0.0001	11457998	Stimulus	S  4
1145.8197	0.0001	11458198	Stimulus	S  4
1145.8397	0.0001	11458398	Stimulus	S  8
1145.8597	0.0001	11458598	Stimulus	S  8
1145.8797	0.0001	11458798	Stimulus	S  8
1145.8997	0.0001	11458998	Stimulus	S  8
1145.9197	0.0001	11459198	Stimulus	S  4
1178.6314	0.0001	11786315	Stimulus	S  2
1189.1662	0.0001	11891663	Stimulus	S  1
1189.2722	0.0001	11892723	Stimulus	S  4
1189.2922	0.0001	11892923	Stimulus	S  4
1189.3122	0.0001	11893123	Stimulus	S  4
1189.3322	0.0001	11893323	Stimulus	S  4
1189.3522	0.0001	11893523	Stimulus	S  8
1189.3722	0.0001	11893723	Stimulus	S  8
1189.3922	0.0001	11893923	Stimulus	S  8
1189.4122	0.0001	11894123	Stimulus	S  8
1189.4322	0.0001	11894323	Stimulus	S  8
1231.6441	0.0001	12316442	Stimulus	S  2
1235.6188	0.0001	12356189	Stimulus	S  1
1235.7288	0.0001	12357289	Stimulus	S  4
1235.7488	0.0001	12357489	Stimulus	S  4
1235.7688	0.0001	12357689	Stimulus	S  4
1235.7888	0.0001	12357889	Stimulus	S  8
1235.8088	0.0001	12358089	Stimulus	S  4
1235.8288	0.0001	12358289	Stimulus	S  4
1235.8488	0.0001	12358489	Stimulus	S  4
1235.8688	0.0001	12358689	Stimulus	S  4
1235.8888	0.0001	12358889	Stimulus	S  4
1272.0965	0.0001	12720966	Stimulus	S  2
1273.2712	0.0001	12732713	Stimulus	S  1
1273.3832	0.0001	12733833	Stimulus	S  4
1273.4032	0.0001	12734033	Stimulus	S  4
1273.4232	0.0001	12734233	Stimulus	S  4
1273.4432	0.0001	12734433	Stimulus	S  8
1273.4632	0.0001	12734633	Stimulus	S  4
1273.4832	0.0001	12734833	Stimulus	S  4
1273.5032	0.0001	12735033	Stimulus	S  4
1273.5232	0.0001	12735233	Stimulus	S  4
1273.5432	0.0001	12735433	Stimulus	S  8
1309.749	0.0001	13097491	Stimulus	S  2
1315.2837	0.0001	13152838	Stimulus	S  1
1315.3897	0.0001	13153898	Stimulus	S  8
1315.4097	0.0001	13154098	Stimulus	S  4
1315.4297	0.0001	13154298	Stimulus	S  4
1315.4497	0.0001	13154498	Stimulus	S  8
1315.4697	0.0001	13154698	Stimulus	S  4
1315.4897	0.0001	13154898	Stimulus	S  4
1315.5097	0.0001	13155098	Stimulus	S  4
1315.5297	0.0001	13155298	Stimulus	S  8
1315.5497	0.0001	13155498	Stimulus	S  4
1356.2655	0.0001	13562656	Stimulus	S  2
1358.3842	0.0001	13583843	Stimulus	S  1
1358.4902	0.0001	13584903	Stimulus	S  8
1358.5102	0.0001	13585103	Stimulus	S  4
1358.5302	0.0001	13585303	Stimulus	S  4
1358.5502	0.0001	13585503	Stimulus	S  8
1358.5702	0.0001	13585703	Stimulus	S  4
1358.5902	0.0001	13585903	Stimulus	S  4
1358.6102	0.0001	13586103	Stimulus	S  4
1358.6302	0.0001	13586303	Stimulus	S  8
1358.6502	0.0001	13586503	Stimulus	S  8
1397.6153	0.0001	13976154	Stimulus	S  2
1400.3767	0.0001	14003768	Stimulus	S  1
1400.4847	0.0001	14004848	Stimulus	S  4
1400.5047	0.0001	14005048	Stimulus	S  4
1400.5247	0.0001	14005248	Stimulus	S  4
1400.5447	0.0001	14005448	Stimulus	S  8
1400.5647	0.0001	14005648	Stimulus	S  4
1400.5847	0.0001	14005848	Stimulus	S  4
1400.6047	0.0001	14006048	Stimulus	S  8
1400.6247	0.0001	14006248	Stimulus	S  4
1400.6447	0.0001	14006448	Stimulus	S  4
1438.3545	0.0001	14383546	Stimulus	S  2
1440.4012	0.0001	14404013	Stimulus	S  1
1440.5072	0.0001	14405073	Stimulus	S  4
1440.5272	0.0001	14405273	Stimulus	S  4
1440.5472	0.0001	14405473	Stimulus	S  4
1440.5672	0.0001	14405673	Stimulus	S  8
1440.5872	0.0001	14405873	Stimulus	S  4
1440.6072	0.0001	14406073	Stimulus	S  4
1440.6272	0.0001	14406273	Stimulus	S  8
1440.6472	0.0001	14406473	Stimulus	S  4
1440.6672	0.0001	14406673	Stimulus	S  8
1472.8789	0.0001	14728790	Stimulus	S  2
1474.9996	0.0001	14749997	Stimulus	S  1
1475.1076	0.0001	14751077	Stimulus	S  8
1475.1276	0.0001	14751277	Stimulus	S  4
1475.1476	0.0001	14751477	Stimulus	S  4
1475.1676	0.0001	14751677	Stimulus	S  8
1475.1876	0.0001	14751877	Stimulus	S  4
1475.2076	0.0001	14752077	Stimulus	S  4
1475.2276	0.0001	14752277	Stimulus	S  8
1475.2476	0.0001	14752477	Stimulus	S  8
1475.2676	0.0001	14752677	Stimulus	S  4
1505.4773	0.0001	15054774	Stimulus	S  2
1519.0081	0.0001	15190082	Stimulus	S  1
1519.1141	0.0001	15191142	Stimulus	S  8
1519.1341	0.0001	15191342	Stimulus	S  4
1519.1541	0.0001	15191542	Stimulus	S  4
1519.1741	0.0001	15191742	Stimulus	S  8
1519.1941	0.0001	15191942	Stimulus	S  4
1519.2141	0.0001	15192142	Stimulus	S  4
1519.2341	0.0001	15192342	Stimulus	S  8
1519.2541	0.0001	15192542	Stimulus	S  8
1519.2741	0.0001	15192742	Stimulus	S  8
1561.9859	0.0001	15619860	Stimulus	S  2
1567.0426	0.0001	15670427	Stimulus	S  1
1567.1606	0.0001	15671607	Stimulus	S  8
1567.1806	0.0001	15671807	Stimulus	S  4
1567.2006	0.0001	15672007	Stimulus	S  4
1567.2206	0.0001	15672207	Stimulus	S  8
1567.2406	0.0001	15672407	Stimulus	S  4
1567.2606	0.0001	15672607	Stimulus	S  8
1567.2806	0.0001	15672807	Stimulus	S  4
1567.3006	0.0001	15673007	Stimulus	S  4
1567.3206	0.0001	15673207	Stimulus	S  4
1600.2737	0.0001	16002738	Stimulus	S  2
1616.5552	0.0001	16165553	Stimulus	S  1
1616.6712	0.0001	16166713	Stimulus	S  4
1616.6912	0.0001	16166913	Stimulus	S  4
1616.7112	0.0001	16167113	Stimulus	S  4
1616.7312	0.0001	16167313	Stimulus	S  8
1616.7512	0.0001	16167513	Stimulus	S  4
1616.7712	0.0001	16167713	Stimulus	S  8
1616.7912	0.0001	16167913	Stimulus	S  4
1616.8112	0.0001	16168113	Stimulus	S  4
1616.8312	0.0001	16168313	Stimulus	S  8
1665.0331	0.0001	16650332	Stimulus	S  2
1666.9758	0.0001	16669759	Stimulus	S  1
1667.0878	0.0001	16670879	Stimulus	S  8
1667.1078	0.0001	16671079	Stimulus	S  4
1667.1278	0.0001	16671279	Stimulus	S  4
1667.1478	0.0001	16671479	Stimulus	S  8
1667.1678	0.0001	16671679	Stimulus	S  4
1667.1878	0.0001	16671879	Stimulus	S  8
1667.2078	0.0001	16672079	Stimulus	S  4
1667.2278	0.0001	16672279	Stimulus	S  8
1667.2478	0.0001	16672479	Stimulus	S  4
1701.9575	0.0001	17019576	Stimulus	S  2
1711.4283	0.0001	17114284	Stimulus	S  1
1711.5403	0.0001	17115404	Stimulus	S  8
1711.5603	0.0001	17115604	Stimulus	S  4
1711.5803	0.0001	17115804	Stimulus	S  4
1711.6003	0.0001	17116004	Stimulus	S  8
1711.6203	0.0001	17116204	Stimulus	S  4
1711.6403	0.0001	17116404	Stimulus	S  8
1711.6603	0.0001	17116604	Stimulus	S  4
1711.6803	0.0001	17116804	Stimulus	S  8
1711.7003	0.0001	17117004	Stimulus	S  8
1750.9101	0.0001	17509102	Stimulus	S  2
1816.2335	0.0001	18162336	Stimulus	S  1
1816.3395	0.0001	18163396	Stimulus	S  4
1816.3595	0.0001	18163596	Stimulus	S  4
1816.3795	0.0001	18163796	Stimulus	S  4
1816.3995	0.0001	18163996	Stimulus	S  8
1816.4195	0.0001	18164196	Stimulus	S  4
1816.4395	0.0001	18164396	Stimulus	S  8
1816.4595	0.0001	18164596	Stimulus	S  8
1816.4795	0.0001	18164796	Stimulus	S  4
1816.4995	0.0001	18164996	Stimulus	S  4
1848.7112	0.0001	18487113	Stimulus	S  2
1851.3659	0.0001	18513660	Stimulus	S  1
1851.4739	0.0001	18514740	Stimulus	S  4
1851.4939	0.0001	18514940	Stimulus	S  4
1851.5139	0.0001	18515140	Stimulus	S  4
1851.5339	0.0001	18515340	Stimulus	S  8
1851.5539	0.0001	18515540	Stimulus	S  4
1851.5739	0.0001	18515740	Stimulus	S  8
1851.5939	0.0001	18515940	Stimulus	S  8
1851.6139	0.0001	18516140	Stimulus	S  4
1851.6339	0.0001	18516340	Stimulus	S  8
1881.8436	0.0001	18818437	Stimulus	S  2
1889.6404	0.0001	18896405	Stimulus	S  1
1889.7504	0.0001	18897505	Stimulus	S  8
1889.7704	0.0001	18897705	Stimulus	S  4
1889.7904	0.0001	18897905	Stimulus	S  4
1889.8104	0.0001	18898105	Stimulus	S  8
1889.8304	0.0001	18898305	Stimulus	S  4
1889.8504	0.0001	18898505	Stimulus	S  8
1889.8704	0.0001	18898705	Stimulus	S  8
1889.8904	0.0001	18898905	Stimulus	S  8
1889.9104	0.0001	18899105	Stimulus	S  4
1921.3714	0.0001	19213715	Stimulus	S  2
1924.3208	0.0001	19243209	Stimulus	S  1
1924.4288	0.0001	19244289	Stimulus	S  8
1924.4488	0.0001	19244489	Stimulus	S  4
1924.4688	0.0001	19244689	Stimulus	S  4
1924.4888	0.0001	19244889	Stimulus	S  8
1924.5088	0.0001	19245089	Stimulus	S  4
1924.5288	0.0001	19245289	Stimulus	S  8
1924.5488	0.0001	19245489	Stimulus	S  8
1924.5688	0.0001	19245689	Stimulus	S  8
1924.5888	0.0001	19245889	Stimulus	S  8
1954.7985	0.0001	19547986	Stimulus	S  2
1957.8332	0.0001	19578333	Stimulus	S  1
1957.9432	0.0001	19579433	Stimulus	S  8
1957.9632	0.0001	19579633	Stimulus	S  4
1957.9832	0.0001	19579833	Stimulus	S  4
1958.0032	0.0001	19580033	Stimulus	S  8
1958.0232	0.0001	19580233	Stimulus	S  8
1958.0432	0.0001	19580433	Stimulus	S  4
1958.0632	0.0001	19580633	Stimulus	S  4
1958.0832	0.0001	19580833	Stimulus	S  4
1958.1032	0.0001	19581033	Stimulus	S  4
1990.3109	0.0001	19903110	Stimulus	S  2
1992.7736	0.0001	19927737	Stimulus	S  1
1992.8816	0.0001	19928817	Stimulus	S  8
1992.9016	0.0001	19929017	Stimulus	S  4
1992.9216	0.0001	19929217	Stimulus	S  4
1992.9416	0.0001	19929417	Stimulus	S  8
1992.9616	0.0001	19929617	Stimulus	S  8
1992.9816	0.0001	19929817	Stimulus	S  4
1993.0016	0.0001	19930017	Stimulus	S  4
1993.0216	0.0001	19930217	Stimulus	S  4
1993.0416	0.0001	19930417	Stimulus	S  8
2023.2513	0.0001	20232514	Stimulus	S  2
2026.278	0.0001	20262781	Stimulus	S  1
2026.384	0.0001	20263841	Stimulus	S  4
2026.404	0.0001	20264041	Stimulus	S  4
2026.424	0.0001	20264241	Stimulus	S  4
2026.444	0.0001	20264441	Stimulus	S  8
2026.464	0.0001	20264641	Stimulus	S  8
2026.484	0.0001	20264841	Stimulus	S  4
2026.504	0.0001	20265041	Stimulus	S  4
2026.524	0.0001	20265241	Stimulus	S  8
2026.544	0.0001	20265441	Stimulus	S  4
2058.7557	0.0001	20587558	Stimulus	S  2
2063.7864	0.0001	20637865	Stimulus	S  1
2063.8924	0.0001	20638925	Stimulus	S  8
2063.9124	0.0001	20639125	Stimulus	S  4
2063.9324	0.0001	20639325	Stimulus	S  4
2063.9524	0.0001	20639525	Stimulus	S  8
2063.9724	0.0001	20639725	Stimulus	S  8
2063.9924	0.0001	20639925	Stimulus	S  4
2064.0124	0.0001	20640125	Stimulus	S  4
2064.0324	0.0001	20640325	Stimulus	S  8
2064.0524	0.0001	20640525	Stimulus	S  8
