onset	duration	sample	trial_type	value
409.9901	0.0001	4099902	Stimulus	S  4
410.0101	0.0001	4100102	Stimulus	S  8
410.0301	0.0001	4100302	Stimulus	S  4
446.9872	0.0001	4469873	Stimulus	S  2
457.0366	0.0001	4570367	Stimulus	S  1
457.1446	0.0001	4571447	Stimulus	S  8
457.1646	0.0001	4571647	Stimulus	S  4
457.1846	0.0001	4571847	Stimulus	S  4
457.2046	0.0001	4572047	Stimulus	S  4
457.2246	0.0001	4572247	Stimulus	S  4
457.2446	0.0001	4572447	Stimulus	S  8
457.2646	0.0001	4572647	Stimulus	S  4
457.2846	0.0001	4572847	Stimulus	S  8
457.3046	0.0001	4573047	Stimulus	S  8
496.2678	0.0001	4962679	Stimulus	S  2
509.1452	0.0001	5091453	Stimulus	S  1
509.2633	0.0001	5092634	Stimulus	S  8
509.2833	0.0001	5092834	Stimulus	S  4
509.3033	0.0001	5093034	Stimulus	S  4
509.3233	0.0001	5093234	Stimulus	S  4
509.3433	0.0001	5093434	Stimulus	S  4
509.3633	0.0001	5093634	Stimulus	S  8
509.3833	0.0001	5093834	Stimulus	S  8
509.4033	0.0001	5094034	Stimulus	S  4
509.4233	0.0001	5094234	Stimulus	S  4
543.5017	0.0001	5435018	Stimulus	S  2
552.5438	0.0001	5525439	Stimulus	S  1
552.6538	0.0001	5526539	Stimulus	S  4
552.6738	0.0001	5526739	Stimulus	S  4
552.6938	0.0001	5526939	Stimulus	S  4
552.7138	0.0001	5527139	Stimulus	S  4
552.7338	0.0001	5527339	Stimulus	S  4
552.7538	0.0001	5527539	Stimulus	S  8
552.7738	0.0001	5527739	Stimulus	S  8
552.7938	0.0001	5527939	Stimulus	S  4
552.8138	0.0001	5528139	Stimulus	S  8
583.0214	0.0001	5830215	Stimulus	S  2
590.2962	0.0001	5902963	Stimulus	S  1
590.4102	0.0001	5904103	Stimulus	S  8
590.4302	0.0001	5904303	Stimulus	S  4
590.4502	0.0001	5904503	Stimulus	S  4
590.4702	0.0001	5904703	Stimulus	S  4
590.4902	0.0001	5904903	Stimulus	S  4
590.5102	0.0001	5905103	Stimulus	S  8
590.5302	0.0001	5905303	Stimulus	S  8
590.5502	0.0001	5905503	Stimulus	S  8
590.5702	0.0001	5905703	Stimulus	S  4
625.2779	0.0001	6252780	Stimulus	S  2
631.3827	0.0001	6313828	Stimulus	S  1
631.4907	0.0001	6314908	Stimulus	S  4
631.5107	0.0001	6315108	Stimulus	S  4
631.5307	0.0001	6315308	Stimulus	S  4
631.5507	0.0001	6315508	Stimulus	S  4
631.5707	0.0001	6315708	Stimulus	S  4
631.5907	0.0001	6315908	Stimulus	S  8
631.6107	0.0001	6316108	Stimulus	S  8
631.6307	0.0001	6316308	Stimulus	S  8
631.6507	0.0001	6316508	Stimulus	S  8
663.8604	0.0001	6638605	Stimulus	S  2
669.0031	0.0001	6690032	Stimulus	S  1
669.1171	0.0001	6691172	Stimulus	S  8
669.1371	0.0001	6691372	Stimulus	S  4
669.1571	0.0001	6691572	Stimulus	S  4
669.1771	0.0001	6691772	Stimulus	S  4
669.1971	0.0001	6691972	Stimulus	S  8
669.2171	0.0001	6692172	Stimulus	S  4
669.2371	0.0001	6692372	Stimulus	S  4
669.2571	0.0001	6692572	Stimulus	S  4
669.2771	0.0001	6692772	Stimulus	S  4
705.4809	0.0001	7054810	Stimulus	S  2
710.7776	0.0001	7107777	Stimulus	S  1
710.8816	0.0001	7108817	Stimulus	S  4
710.9016	0.0001	7109017	Stimulus	S  4
710.9216	0.0001	7109217	Stimulus	S  4
710.9416	0.0001	7109417	Stimulus	S  4
710.9616	0.0001	7109617	Stimulus	S  8
710.9816	0.0001	7109817	Stimulus	S  4
711.0016	0.0001	7110017	Stimulus	S  4
711.0216	0.0001	7110217	Stimulus	S  4
711.0416	0.0001	7110417	Stimulus	S  8
745.7553	0.0001	7457554	Stimulus	S  2
749.2421	0.0001	7492422	Stimulus	S  1
749.3501	0.0001	7493502	Stimulus	S  8
749.3701	0.0001	7493702	Stimulus	S  4
749.3901	0.0001	7493902	Stimulus	S  4
749.4101	0.0001	7494102	Stimulus	S  4
749.4301	0.0001	7494302	Stimulus	S  8
749.4501	0.0001	7494502	Stimulus	S  4
749.4701	0.0001	7494702	Stimulus	S  4
749.4901	0.0001	7494902	Stimulus	S  8
749.5101	0.0001	7495102	Stimulus	S  4
780.9731	0.0001	7809732	Stimulus	S  2
786.7585	0.0001	7867586	Stimulus	S  1
786.8625	0.0001	7868626	Stimulus	S  4
786.8825	0.0001	7868826	Stimulus	S  4
786.9025	0.0001	7869026	Stimulus	S  4
786.9225	0.0001	7869226	Stimulus	S  4
786.9425	0.0001	7869426	Stimulus	S  8
786.9625	0.0001	7869626	Stimulus	S  4
786.9825	0.0001	7869826	Stimulus	S  4
787.0025	0.0001	7870026	Stimulus	S  8
787.0225	0.0001	7870226	Stimulus	S  8
823.2363	0.0001	8232364	Stimulus	S  2
826.725	0.0001	8267251	Stimulus	S  1
826.837	0.0001	8268371	Stimulus	S  4
826.857	0.0001	8268571	Stimulus	S  4
826.877	0.0001	8268771	Stimulus	S  4
826.897	0.0001	8268971	Stimulus	S  4
826.917	0.0001	8269171	Stimulus	S  8
826.937	0.0001	8269371	Stimulus	S  4
826.957	0.0001	8269571	Stimulus	S  8
826.977	0.0001	8269771	Stimulus	S  4
826.997	0.0001	8269971	Stimulus	S  4
857.2026	0.0001	8572027	Stimulus	S  2
860.2414	0.0001	8602415	Stimulus	S  1
860.3494	0.0001	8603495	Stimulus	S  4
860.3694	0.0001	8603695	Stimulus	S  4
860.3894	0.0001	8603895	Stimulus	S  4
860.4094	0.0001	8604095	Stimulus	S  4
860.4294	0.0001	8604295	Stimulus	S  8
860.4494	0.0001	8604495	Stimulus	S  4
860.4694	0.0001	8604695	Stimulus	S  8
860.4894	0.0001	8604895	Stimulus	S  4
860.5094	0.0001	8605095	Stimulus	S  8
892.7191	0.0001	8927192	Stimulus	S  2
897.7498	0.0001	8977499	Stimulus	S  1
897.8578	0.0001	8978579	Stimulus	S  4
897.8778	0.0001	8978779	Stimulus	S  4
897.8978	0.0001	8978979	Stimulus	S  4
897.9178	0.0001	8979179	Stimulus	S  4
897.9378	0.0001	8979379	Stimulus	S  8
897.9578	0.0001	8979579	Stimulus	S  4
897.9778	0.0001	8979779	Stimulus	S  8
897.9978	0.0001	8979979	Stimulus	S  8
898.0178	0.0001	8980179	Stimulus	S  4
934.2275	0.0001	9342276	Stimulus	S  2
941.9723	0.0001	9419724	Stimulus	S  1
942.0843	0.0001	9420844	Stimulus	S  8
942.1043	0.0001	9421044	Stimulus	S  4
942.1243	0.0001	9421244	Stimulus	S  4
942.1443	0.0001	9421444	Stimulus	S  4
942.1643	0.0001	9421644	Stimulus	S  8
942.1843	0.0001	9421844	Stimulus	S  4
942.2043	0.0001	9422044	Stimulus	S  8
942.2243	0.0001	9422244	Stimulus	S  8
942.2443	0.0001	9422444	Stimulus	S  8
978.4501	0.0001	9784502	Stimulus	S  2
981.7848	0.0001	9817849	Stimulus	S  1
981.8968	0.0001	9818969	Stimulus	S  4
981.9168	0.0001	9819169	Stimulus	S  4
981.9368	0.0001	9819369	Stimulus	S  4
981.9568	0.0001	9819569	Stimulus	S  4
981.9768	0.0001	9819769	Stimulus	S  8
981.9968	0.0001	9819969	Stimulus	S  8
982.0168	0.0001	9820169	Stimulus	S  4
982.0368	0.0001	9820369	Stimulus	S  4
982.0568	0.0001	9820569	Stimulus	S  4
1018.2625	0.0001	10182626	Stimulus	S  2
1022.4352	0.0001	10224353	Stimulus	S  1
1022.5512	0.0001	10225513	Stimulus	S  8
1022.5712	0.0001	10225713	Stimulus	S  4
1022.5912	0.0001	10225913	Stimulus	S  4
1022.6112	0.0001	10226113	Stimulus	S  4
1022.6312	0.0001	10226313	Stimulus	S  8
1022.6512	0.0001	10226513	Stimulus	S  8
1022.6712	0.0001	10226713	Stimulus	S  4
1022.6912	0.0001	10226913	Stimulus	S  4
1022.7112	0.0001	10227113	Stimulus	S  8
1052.4169	0.0001	10524170	Stimulus	S  2
1056.9096	0.0001	10569097	Stimulus	S  1
1057.0196	0.0001	10570197	Stimulus	S  8
1057.0396	0.0001	10570397	Stimulus	S  4
1057.0596	0.0001	10570597	Stimulus	S  4
1057.0796	0.0001	10570797	Stimulus	S  4
1057.0996	0.0001	10570997	Stimulus	S  8
1057.1196	0.0001	10571197	Stimulus	S  8
1057.1396	0.0001	10571397	Stimulus	S  4
1057.1596	0.0001	10571597	Stimulus	S  8
1057.1796	0.0001	10571797	Stimulus	S  4
1089.3874	0.0001	10893875	Stimulus	S  2
1096.3501	0.0001	10963502	Stimulus	S  1
1096.4661	0.0001	10964662	Stimulus	S  8
1096.4861	0.0001	10964862	Stimulus	S  4
1096.5061	0.0001	10965062	Stimulus	S  4
1096.5261	0.0001	10965262	Stimulus	S  4
1096.5461	0.0001	10965462	Stimulus	S  8
1096.5661	0.0001	10965662	Stimulus	S  8
1096.5861	0.0001	10965862	Stimulus	S  4
1096.6061	0.0001	10966062	Stimulus	S  8
1096.6261	0.0001	10966262	Stimulus	S  8
1131.0812	0.0001	11310813	Stimulus	S  2
1136.9146	0.0001	11369147	Stimulus	S  1
1137.0266	0.0001	11370267	Stimulus	S  4
1137.0466	0.0001	11370467	Stimulus	S  4
1137.0666	0.0001	11370667	Stimulus	S  4
1137.0866	0.0001	11370867	Stimulus	S  4
1137.1066	0.0001	11371067	Stimulus	S  8
1137.1266	0.0001	11371267	Stimulus	S  8
1137.1466	0.0001	11371467	Stimulus	S  8
1137.1666	0.0001	11371667	Stimulus	S  4
1137.1866	0.0001	11371867	Stimulus	S  4
1173.3923	0.0001	11733924	Stimulus	S  2
1175.681	0.0001	11756811	Stimulus	S  1
1175.787	0.0001	11757871	Stimulus	S  4
1175.807	0.0001	11758071	Stimulus	S  4
1175.827	0.0001	11758271	Stimulus	S  4
1175.847	0.0001	11758471	Stimulus	S  4
1175.867	0.0001	11758671	Stimulus	S  8
1175.887	0.0001	11758871	Stimulus	S  8
1175.907	0.0001	11759071	Stimulus	S  8
1175.927	0.0001	11759271	Stimulus	S  4
1175.947	0.0001	11759471	Stimulus	S  8
1208.1587	0.0001	12081588	Stimulus	S  2
1212.7275	0.0001	12127276	Stimulus	S  1
1212.8375	0.0001	12128376	Stimulus	S  4
1212.8575	0.0001	12128576	Stimulus	S  4
1212.8775	0.0001	12128776	Stimulus	S  4
1212.8975	0.0001	12128976	Stimulus	S  4
1212.9175	0.0001	12129176	Stimulus	S  8
1212.9375	0.0001	12129376	Stimulus	S  8
1212.9575	0.0001	12129576	Stimulus	S  8
1212.9775	0.0001	12129776	Stimulus	S  8
1212.9975	0.0001	12129976	Stimulus	S  4
1245.2052	0.0001	12452053	Stimulus	S  2
1250.4999	0.0001	12505000	Stimulus	S  1
1250.6119	0.0001	12506120	Stimulus	S  4
1250.6319	0.0001	12506320	Stimulus	S  4
1250.6519	0.0001	12506520	Stimulus	S  4
1250.6719	0.0001	12506720	Stimulus	S  4
1250.6919	0.0001	12506920	Stimulus	S  8
1250.7119	0.0001	12507120	Stimulus	S  8
1250.7319	0.0001	12507320	Stimulus	S  8
1250.7519	0.0001	12507520	Stimulus	S  8
1250.7719	0.0001	12507720	Stimulus	S  8
1280.9776	0.0001	12809777	Stimulus	S  2
1294.5064	0.0001	12945065	Stimulus	S  1
1294.6124	0.0001	12946125	Stimulus	S  8
1294.6324	0.0001	12946325	Stimulus	S  4
1294.6524	0.0001	12946525	Stimulus	S  4
1294.6724	0.0001	12946725	Stimulus	S  8
1294.6924	0.0001	12946925	Stimulus	S  4
1294.7124	0.0001	12947125	Stimulus	S  4
1294.7324	0.0001	12947325	Stimulus	S  4
1294.7524	0.0001	12947525	Stimulus	S  4
1294.7724	0.0001	12947725	Stimulus	S  4
1337.4842	0.0001	13374843	Stimulus	S  2
1338.5629	0.0001	13385630	Stimulus	S  1
1338.6809	0.0001	13386810	Stimulus	S  4
1338.7009	0.0001	13387010	Stimulus	S  4
1338.7209	0.0001	13387210	Stimulus	S  4
1338.7409	0.0001	13387410	Stimulus	S  8
1338.7609	0.0001	13387610	Stimulus	S  4
1338.7809	0.0001	13387810	Stimulus	S  4
1338.8009	0.0001	13388010	Stimulus	S  4
1338.8209	0.0001	13388210	Stimulus	S  4
1338.8409	0.0001	13388410	Stimulus	S  8
1371.0406	0.0001	13710407	Stimulus	S  2
1388.0755	0.0001	13880756	Stimulus	S  1
1388.1815	0.0001	13881816	Stimulus	S  4
1388.2015	0.0001	13882016	Stimulus	S  4
1388.2215	0.0001	13882216	Stimulus	S  4
1388.2415	0.0001	13882416	Stimulus	S  8
1388.2615	0.0001	13882616	Stimulus	S  4
1388.2815	0.0001	13882816	Stimulus	S  4
1388.3015	0.0001	13883016	Stimulus	S  4
1388.3215	0.0001	13883216	Stimulus	S  8
1388.3415	0.0001	13883416	Stimulus	S  4
1436.5534	0.0001	14365535	Stimulus	S  2
1438.3521	0.0001	14383522	Stimulus	S  1
1438.4561	0.0001	14384562	Stimulus	S  4
1438.4761	0.0001	14384762	Stimulus	S  4
1438.4961	0.0001	14384962	Stimulus	S  4
1438.5161	0.0001	14385162	Stimulus	S  8
1438.5361	0.0001	14385362	Stimulus	S  4
1438.5561	0.0001	14385562	Stimulus	S  4
1438.5761	0.0001	14385762	Stimulus	S  4
1438.5961	0.0001	14385962	Stimulus	S  8
1438.6161	0.0001	14386162	Stimulus	S  8
1471.8298	0.0001	14718299	Stimulus	S  2
1479.8586	0.0001	14798587	Stimulus	S  1
1479.9646	0.0001	14799647	Stimulus	S  4
1479.9846	0.0001	14799847	Stimulus	S  4
1480.0046	0.0001	14800047	Stimulus	S  4
1480.0246	0.0001	14800247	Stimulus	S  8
1480.0446	0.0001	14800447	Stimulus	S  4
1480.0646	0.0001	14800647	Stimulus	S  4
1480.0846	0.0001	14800847	Stimulus	S  8
1480.1046	0.0001	14801047	Stimulus	S  4
1480.1246	0.0001	14801247	Stimulus	S  4
1520.3364	0.0001	15203365	Stimulus	S  2
1522.4151	0.0001	15224152	Stimulus	S  1
1522.5271	0.0001	15225272	Stimulus	S  8
1522.5471	0.0001	15225472	Stimulus	S  4
1522.5671	0.0001	15225672	Stimulus	S  4
1522.5871	0.0001	15225872	Stimulus	S  8
1522.6071	0.0001	15226072	Stimulus	S  4
1522.6271	0.0001	15226272	Stimulus	S  4
1522.6471	0.0001	15226472	Stimulus	S  8
1522.6671	0.0001	15226672	Stimulus	S  4
1522.6871	0.0001	15226872	Stimulus	S  8
1558.8928	0.0001	15588929	Stimulus	S  2
1560.7015	0.0001	15607016	Stimulus	S  1
1560.8115	0.0001	15608116	Stimulus	S  8
1560.8315	0.0001	15608316	Stimulus	S  4
1560.8515	0.0001	15608516	Stimulus	S  4
1560.8715	0.0001	15608716	Stimulus	S  8
1560.8915	0.0001	15608916	Stimulus	S  4
1560.9115	0.0001	15609116	Stimulus	S  4
1560.9315	0.0001	15609316	Stimulus	S  8
1560.9515	0.0001	15609516	Stimulus	S  8
1560.9715	0.0001	15609716	Stimulus	S  4
1591.1792	0.0001	15911793	Stimulus	S  2
1599.1019	0.0001	15991020	Stimulus	S  1
1599.2139	0.0001	15992140	Stimulus	S  4
1599.2339	0.0001	15992340	Stimulus	S  4
1599.2539	0.0001	15992540	Stimulus	S  4
1599.2739	0.0001	15992740	Stimulus	S  8
1599.2939	0.0001	15992940	Stimulus	S  4
1599.3139	0.0001	15993140	Stimulus	S  4
1599.3339	0.0001	15993340	Stimulus	S  8
1599.3539	0.0001	15993540	Stimulus	S  8
1599.3739	0.0001	15993740	Stimulus	S  8
1629.5796	0.0001	16295797	Stimulus	S  2
1634.0003	0.0001	16340004	Stimulus	S  1
1634.1123	0.0001	16341124	Stimulus	S  4
1634.1323	0.0001	16341324	Stimulus	S  4
1634.1523	0.0001	16341524	Stimulus	S  4
1634.1723	0.0001	16341724	Stimulus	S  8
1634.1923	0.0001	16341924	Stimulus	S  4
1634.2123	0.0001	16342124	Stimulus	S  8
1634.2323	0.0001	16342324	Stimulus	S  4
1634.2523	0.0001	16342524	Stimulus	S  4
1634.2723	0.0001	16342724	Stimulus	S  4
1664.478	0.0001	16644781	Stimulus	S  2
1677.5068	0.0001	16775069	Stimulus	S  1
1677.6128	0.0001	16776129	Stimulus	S  4
1677.6328	0.0001	16776329	Stimulus	S  4
1677.6528	0.0001	16776529	Stimulus	S  4
1677.6728	0.0001	16776729	Stimulus	S  8
1677.6928	0.0001	16776929	Stimulus	S  4
1677.7128	0.0001	16777129	Stimulus	S  8
1677.7328	0.0001	16777329	Stimulus	S  4
1677.7529	0.0001	16777530	Stimulus	S  4
1677.7729	0.0001	16777730	Stimulus	S  8
1719.9847	0.0001	17199848	Stimulus	S  2
1720.8173	0.0001	17208174	Stimulus	S  1
1720.9274	0.0001	17209275	Stimulus	S  8
1720.9474	0.0001	17209475	Stimulus	S  4
1720.9674	0.0001	17209675	Stimulus	S  4
1720.9874	0.0001	17209875	Stimulus	S  8
1721.0074	0.0001	17210075	Stimulus	S  4
1721.0274	0.0001	17210275	Stimulus	S  8
1721.0474	0.0001	17210475	Stimulus	S  4
1721.0674	0.0001	17210675	Stimulus	S  8
1721.0874	0.0001	17210875	Stimulus	S  4
1758.7951	0.0001	17587952	Stimulus	S  2
1759.4838	0.0001	17594839	Stimulus	S  1
1759.5958	0.0001	17595959	Stimulus	S  8
1759.6158	0.0001	17596159	Stimulus	S  4
1759.6358	0.0001	17596359	Stimulus	S  4
1759.6558	0.0001	17596559	Stimulus	S  8
1759.6758	0.0001	17596759	Stimulus	S  4
1759.6958	0.0001	17596959	Stimulus	S  8
1759.7158	0.0001	17597159	Stimulus	S  4
1759.7358	0.0001	17597359	Stimulus	S  8
1759.7558	0.0001	17597559	Stimulus	S  8
1789.9615	0.0001	17899616	Stimulus	S  2
1825.0406	0.0001	18250407	Stimulus	S  1
1825.1526	0.0001	18251527	Stimulus	S  8
1825.1726	0.0001	18251727	Stimulus	S  4
1825.1926	0.0001	18251927	Stimulus	S  4
1825.2126	0.0001	18252127	Stimulus	S  8
1825.2326	0.0001	18252327	Stimulus	S  4
1825.2526	0.0001	18252527	Stimulus	S  8
1825.2726	0.0001	18252727	Stimulus	S  8
1825.2926	0.0001	18252927	Stimulus	S  4
1825.3126	0.0001	18253127	Stimulus	S  4
1858.2716	0.0001	18582717	Stimulus	S  2
1859.785	0.0001	18597851	Stimulus	S  1
1859.895	0.0001	18598951	Stimulus	S  8
1859.915	0.0001	18599151	Stimulus	S  4
1859.935	0.0001	18599351	Stimulus	S  4
1859.955	0.0001	18599551	Stimulus	S  8
1859.975	0.0001	18599751	Stimulus	S  4
1859.995	0.0001	18599951	Stimulus	S  8
1860.015	0.0001	18600151	Stimulus	S  8
1860.035	0.0001	18600351	Stimulus	S  4
1860.055	0.0001	18600551	Stimulus	S  8
1890.2626	0.0001	18902627	Stimulus	S  2
1893.2953	0.0001	18932954	Stimulus	S  1
1893.4013	0.0001	18934014	Stimulus	S  4
1893.4213	0.0001	18934214	Stimulus	S  4
1893.4413	0.0001	18934414	Stimulus	S  4
1893.4613	0.0001	18934614	Stimulus	S  8
1893.4813	0.0001	18934814	Stimulus	S  4
1893.5013	0.0001	18935014	Stimulus	S  8
1893.5213	0.0001	18935214	Stimulus	S  8
1893.5413	0.0001	18935414	Stimulus	S  8
1893.5613	0.0001	18935614	Stimulus	S  4
1925.7731	0.0001	19257732	Stimulus	S  2
1927.1077	0.0001	19271078	Stimulus	S  1
1927.2137	0.0001	19272138	Stimulus	S  4
1927.2337	0.0001	19272338	Stimulus	S  4
1927.2537	0.0001	19272538	Stimulus	S  4
1927.2737	0.0001	19272738	Stimulus	S  8
1927.2937	0.0001	19272938	Stimulus	S  4
1927.3137	0.0001	19273138	Stimulus	S  8
1927.3337	0.0001	19273338	Stimulus	S  8
1927.3537	0.0001	19273538	Stimulus	S  8
1927.3737	0.0001	19273738	Stimulus	S  8
1959.5854	0.0001	19595855	Stimulus	S  2
1965.3602	0.0001	19653603	Stimulus	S  1
1965.4682	0.0001	19654683	Stimulus	S  4
1965.4882	0.0001	19654883	Stimulus	S  4
1965.5082	0.0001	19655083	Stimulus	S  4
1965.5282	0.0001	19655283	Stimulus	S  8
1965.5482	0.0001	19655483	Stimulus	S  8
1965.5682	0.0001	19655683	Stimulus	S  4
1965.5882	0.0001	19655883	Stimulus	S  4
1965.6082	0.0001	19656083	Stimulus	S  4
1965.6282	0.0001	19656283	Stimulus	S  4
2002.5873	0.0001	20025874	Stimulus	S  2
2008.7127	0.0001	20087128	Stimulus	S  1
2008.8227	0.0001	20088228	Stimulus	S  4
2008.8427	0.0001	20088428	Stimulus	S  4
2008.8627	0.0001	20088628	Stimulus	S  4
2008.8827	0.0001	20088828	Stimulus	S  8
2008.9027	0.0001	20089028	Stimulus	S  8
2008.9227	0.0001	20089228	Stimulus	S  4
2008.9427	0.0001	20089428	Stimulus	S  4
2008.9627	0.0001	20089628	Stimulus	S  4
2008.9827	0.0001	20089828	Stimulus	S  8
2045.1904	0.0001	20451905	Stimulus	S  2
2049.2231	0.0001	20492232	Stimulus	S  1
2049.3311	0.0001	20493312	Stimulus	S  8
2049.3511	0.0001	20493512	Stimulus	S  4
2049.3711	0.0001	20493712	Stimulus	S  4
2049.3911	0.0001	20493912	Stimulus	S  8
2049.4111	0.0001	20494112	Stimulus	S  8
2049.4311	0.0001	20494312	Stimulus	S  4
2049.4511	0.0001	20494512	Stimulus	S  4
2049.4711	0.0001	20494712	Stimulus	S  8
2049.4911	0.0001	20494912	Stimulus	S  4
2088.7049	0.0001	20887050	Stimulus	S  2
2102.0978	0.0001	21020979	Stimulus	S  1
2102.2038	0.0001	21022039	Stimulus	S  8
2102.2238	0.0001	21022239	Stimulus	S  4
2102.2438	0.0001	21022439	Stimulus	S  4
2102.2638	0.0001	21022639	Stimulus	S  8
2102.2838	0.0001	21022839	Stimulus	S  8
2102.3038	0.0001	21023039	Stimulus	S  4
2102.3238	0.0001	21023239	Stimulus	S  4
2102.3438	0.0001	21023439	Stimulus	S  8
2102.3638	0.0001	21023639	Stimulus	S  8
