onset	duration	sample	trial_type	value
665.5285	0.0001	6655286	Stimulus	S  4
665.5485	0.0001	6655486	Stimulus	S  4
665.5685	0.0001	6655686	Stimulus	S  4
665.5885	0.0001	6655886	Stimulus	S  8
665.6085	0.0001	6656086	Stimulus	S  4
665.6285	0.0001	6656286	Stimulus	S  4
665.6485	0.0001	6656486	Stimulus	S  4
665.6685	0.0001	6656686	Stimulus	S  4
695.8762	0.0001	6958763	Stimulus	S  2
707.409	0.0001	7074091	Stimulus	S  1
707.515	0.0001	7075151	Stimulus	S  8
707.535	0.0001	7075351	Stimulus	S  4
707.555	0.0001	7075551	Stimulus	S  4
707.575	0.0001	7075751	Stimulus	S  4
707.595	0.0001	7075951	Stimulus	S  8
707.615	0.0001	7076151	Stimulus	S  4
707.635	0.0001	7076351	Stimulus	S  4
707.655	0.0001	7076551	Stimulus	S  4
707.675	0.0001	7076751	Stimulus	S  8
748.3908	0.0001	7483909	Stimulus	S  2
750.8795	0.0001	7508796	Stimulus	S  1
750.9915	0.0001	7509916	Stimulus	S  8
751.0115	0.0001	7510116	Stimulus	S  4
751.0315	0.0001	7510316	Stimulus	S  4
751.0515	0.0001	7510516	Stimulus	S  4
751.0715	0.0001	7510716	Stimulus	S  8
751.0915	0.0001	7510916	Stimulus	S  4
751.1115	0.0001	7511116	Stimulus	S  4
751.1315	0.0001	7511316	Stimulus	S  8
751.1515	0.0001	7511516	Stimulus	S  4
785.3613	0.0001	7853614	Stimulus	S  2
787.412	0.0001	7874121	Stimulus	S  1
787.518	0.0001	7875181	Stimulus	S  8
787.538	0.0001	7875381	Stimulus	S  4
787.558	0.0001	7875581	Stimulus	S  4
787.578	0.0001	7875781	Stimulus	S  4
787.598	0.0001	7875981	Stimulus	S  8
787.618	0.0001	7876181	Stimulus	S  4
787.638	0.0001	7876381	Stimulus	S  4
787.658	0.0001	7876581	Stimulus	S  8
787.678	0.0001	7876781	Stimulus	S  8
820.3937	0.0001	8203938	Stimulus	S  2
824.9284	0.0001	8249285	Stimulus	S  1
825.0344	0.0001	8250345	Stimulus	S  8
825.0544	0.0001	8250545	Stimulus	S  4
825.0744	0.0001	8250745	Stimulus	S  4
825.0944	0.0001	8250945	Stimulus	S  4
825.1144	0.0001	8251145	Stimulus	S  8
825.1344	0.0001	8251345	Stimulus	S  4
825.1544	0.0001	8251545	Stimulus	S  8
825.1744	0.0001	8251745	Stimulus	S  4
825.1944	0.0001	8251945	Stimulus	S  4
861.4061	0.0001	8614062	Stimulus	S  2
863.7228	0.0001	8637229	Stimulus	S  1
863.8308	0.0001	8638309	Stimulus	S  4
863.8508	0.0001	8638509	Stimulus	S  4
863.8708	0.0001	8638709	Stimulus	S  4
863.8908	0.0001	8638909	Stimulus	S  4
863.9108	0.0001	8639109	Stimulus	S  8
863.9308	0.0001	8639309	Stimulus	S  4
863.9508	0.0001	8639509	Stimulus	S  8
863.9708	0.0001	8639709	Stimulus	S  4
863.9908	0.0001	8639909	Stimulus	S  8
896.2005	0.0001	8962006	Stimulus	S  2
901.2393	0.0001	9012394	Stimulus	S  1
901.3473	0.0001	9013474	Stimulus	S  4
901.3673	0.0001	9013674	Stimulus	S  4
901.3873	0.0001	9013874	Stimulus	S  4
901.4073	0.0001	9014074	Stimulus	S  4
901.4273	0.0001	9014274	Stimulus	S  8
901.4473	0.0001	9014474	Stimulus	S  4
901.4673	0.0001	9014674	Stimulus	S  8
901.4873	0.0001	9014874	Stimulus	S  8
901.5073	0.0001	9015074	Stimulus	S  4
937.717	0.0001	9377171	Stimulus	S  2
952.2579	0.0001	9522580	Stimulus	S  1
952.3639	0.0001	9523640	Stimulus	S  8
952.3839	0.0001	9523840	Stimulus	S  4
952.4039	0.0001	9524040	Stimulus	S  4
952.4239	0.0001	9524240	Stimulus	S  4
952.4439	0.0001	9524440	Stimulus	S  8
952.4639	0.0001	9524640	Stimulus	S  4
952.4839	0.0001	9524840	Stimulus	S  8
952.5039	0.0001	9525040	Stimulus	S  8
952.5239	0.0001	9525240	Stimulus	S  8
1002.2398	0.0001	10022399	Stimulus	S  2
1004.4005	0.0001	10044006	Stimulus	S  1
1004.5025	0.0001	10045026	Stimulus	S  8
1004.5225	0.0001	10045226	Stimulus	S  4
1004.5425	0.0001	10045426	Stimulus	S  4
1004.5625	0.0001	10045626	Stimulus	S  4
1004.5825	0.0001	10045826	Stimulus	S  8
1004.6025	0.0001	10046026	Stimulus	S  8
1004.6225	0.0001	10046226	Stimulus	S  4
1004.6425	0.0001	10046426	Stimulus	S  4
1004.6625	0.0001	10046626	Stimulus	S  4
1036.8782	0.0001	10368783	Stimulus	S  2
1040.2649	0.0001	10402650	Stimulus	S  1
1040.3709	0.0001	10403710	Stimulus	S  4
1040.3909	0.0001	10403910	Stimulus	S  4
1040.4109	0.0001	10404110	Stimulus	S  4
1040.4309	0.0001	10404310	Stimulus	S  4
1040.4509	0.0001	10404510	Stimulus	S  8
1040.4709	0.0001	10404710	Stimulus	S  8
1040.4909	0.0001	10404910	Stimulus	S  4
1040.5109	0.0001	10405110	Stimulus	S  4
1040.5309	0.0001	10405310	Stimulus	S  8
1072.7426	0.0001	10727427	Stimulus	S  2
1080.7853	0.0001	10807854	Stimulus	S  1
1080.8913	0.0001	10808914	Stimulus	S  8
1080.9113	0.0001	10809114	Stimulus	S  4
1080.9313	0.0001	10809314	Stimulus	S  4
1080.9513	0.0001	10809514	Stimulus	S  4
1080.9713	0.0001	10809714	Stimulus	S  8
1080.9913	0.0001	10809914	Stimulus	S  8
1081.0113	0.0001	10810114	Stimulus	S  4
1081.0313	0.0001	10810314	Stimulus	S  8
1081.0513	0.0001	10810514	Stimulus	S  4
1120.2671	0.0001	11202672	Stimulus	S  2
1123.6498	0.0001	11236499	Stimulus	S  1
1123.7658	0.0001	11237659	Stimulus	S  8
1123.7858	0.0001	11237859	Stimulus	S  4
1123.8058	0.0001	11238059	Stimulus	S  4
1123.8258	0.0001	11238259	Stimulus	S  4
1123.8458	0.0001	11238459	Stimulus	S  8
1123.8658	0.0001	11238659	Stimulus	S  8
1123.8858	0.0001	11238859	Stimulus	S  4
1123.9058	0.0001	11239059	Stimulus	S  8
1123.9258	0.0001	11239259	Stimulus	S  8
1160.1276	0.0001	11601277	Stimulus	S  2
1167.9183	0.0001	11679184	Stimulus	S  1
1168.0243	0.0001	11680244	Stimulus	S  4
1168.0443	0.0001	11680444	Stimulus	S  4
1168.0643	0.0001	11680644	Stimulus	S  4
1168.0843	0.0001	11680844	Stimulus	S  4
1168.1043	0.0001	11681044	Stimulus	S  8
1168.1243	0.0001	11681244	Stimulus	S  8
1168.1443	0.0001	11681444	Stimulus	S  8
1168.1643	0.0001	11681644	Stimulus	S  4
1168.1843	0.0001	11681844	Stimulus	S  4
1211.1455	0.0001	12111456	Stimulus	S  2
1213.0369	0.0001	12130370	Stimulus	S  1
1213.1489	0.0001	12131490	Stimulus	S  4
1213.1689	0.0001	12131690	Stimulus	S  4
1213.1889	0.0001	12131890	Stimulus	S  4
1213.2089	0.0001	12132090	Stimulus	S  4
1213.2289	0.0001	12132290	Stimulus	S  8
1213.2489	0.0001	12132490	Stimulus	S  8
1213.2689	0.0001	12132690	Stimulus	S  8
1213.2889	0.0001	12132890	Stimulus	S  4
1213.3089	0.0001	12133090	Stimulus	S  8
1255.5147	0.0001	12555148	Stimulus	S  2
1258.1874	0.0001	12581875	Stimulus	S  1
1258.2994	0.0001	12582995	Stimulus	S  4
1258.3194	0.0001	12583195	Stimulus	S  4
1258.3394	0.0001	12583395	Stimulus	S  4
1258.3594	0.0001	12583595	Stimulus	S  4
1258.3794	0.0001	12583795	Stimulus	S  8
1258.3994	0.0001	12583995	Stimulus	S  8
1258.4194	0.0001	12584195	Stimulus	S  8
1258.4394	0.0001	12584395	Stimulus	S  8
1258.4594	0.0001	12584595	Stimulus	S  4
1288.6651	0.0001	12886652	Stimulus	S  2
1291.6958	0.0001	12916959	Stimulus	S  1
1291.8018	0.0001	12918019	Stimulus	S  4
1291.8218	0.0001	12918219	Stimulus	S  4
1291.8418	0.0001	12918419	Stimulus	S  4
1291.8618	0.0001	12918619	Stimulus	S  4
1291.8818	0.0001	12918819	Stimulus	S  8
1291.9018	0.0001	12919019	Stimulus	S  8
1291.9218	0.0001	12919219	Stimulus	S  8
1291.9418	0.0001	12919419	Stimulus	S  8
1291.9618	0.0001	12919619	Stimulus	S  8
1324.1735	0.0001	13241736	Stimulus	S  2
1326.6642	0.0001	13266643	Stimulus	S  1
1326.7742	0.0001	13267743	Stimulus	S  4
1326.7942	0.0001	13267943	Stimulus	S  4
1326.8142	0.0001	13268143	Stimulus	S  4
1326.8342	0.0001	13268343	Stimulus	S  8
1326.8542	0.0001	13268543	Stimulus	S  4
1326.8742	0.0001	13268743	Stimulus	S  4
1326.8942	0.0001	13268943	Stimulus	S  4
1326.9142	0.0001	13269143	Stimulus	S  4
1326.9342	0.0001	13269343	Stimulus	S  4
1357.1419	0.0001	13571420	Stimulus	S  2
1359.5285	0.0001	13595286	Stimulus	S  1
1359.6365	0.0001	13596366	Stimulus	S  4
1359.6565	0.0001	13596566	Stimulus	S  4
1359.6765	0.0001	13596766	Stimulus	S  4
1359.6965	0.0001	13596966	Stimulus	S  8
1359.7165	0.0001	13597166	Stimulus	S  4
1359.7365	0.0001	13597366	Stimulus	S  4
1359.7565	0.0001	13597566	Stimulus	S  4
1359.7765	0.0001	13597766	Stimulus	S  4
1359.7966	0.0001	13597967	Stimulus	S  8
1390.0062	0.0001	13900063	Stimulus	S  2
1392.0309	0.0001	13920310	Stimulus	S  1
1392.1409	0.0001	13921410	Stimulus	S  8
1392.1609	0.0001	13921610	Stimulus	S  4
1392.1809	0.0001	13921810	Stimulus	S  4
1392.2009	0.0001	13922010	Stimulus	S  8
1392.2209	0.0001	13922210	Stimulus	S  4
1392.2409	0.0001	13922410	Stimulus	S  4
1392.2609	0.0001	13922610	Stimulus	S  4
1392.2809	0.0001	13922810	Stimulus	S  8
1392.3009	0.0001	13923010	Stimulus	S  4
1421.0126	0.0001	14210127	Stimulus	S  2
1423.4893	0.0001	14234894	Stimulus	S  1
1423.6013	0.0001	14236014	Stimulus	S  8
1423.6213	0.0001	14236214	Stimulus	S  4
1423.6413	0.0001	14236414	Stimulus	S  4
1423.6613	0.0001	14236614	Stimulus	S  8
1423.6813	0.0001	14236814	Stimulus	S  4
1423.7013	0.0001	14237014	Stimulus	S  4
1423.7213	0.0001	14237214	Stimulus	S  4
1423.7413	0.0001	14237414	Stimulus	S  8
1423.7613	0.0001	14237614	Stimulus	S  8
1450.7203	0.0001	14507204	Stimulus	S  2
1456.9977	0.0001	14569978	Stimulus	S  1
1457.1057	0.0001	14571058	Stimulus	S  4
1457.1257	0.0001	14571258	Stimulus	S  4
1457.1457	0.0001	14571458	Stimulus	S  4
1457.1657	0.0001	14571658	Stimulus	S  8
1457.1857	0.0001	14571858	Stimulus	S  4
1457.2057	0.0001	14572058	Stimulus	S  4
1457.2257	0.0001	14572258	Stimulus	S  8
1457.2457	0.0001	14572458	Stimulus	S  4
1457.2657	0.0001	14572658	Stimulus	S  4
1489.4754	0.0001	14894755	Stimulus	S  2
1498.5141	0.0001	14985142	Stimulus	S  1
1498.6201	0.0001	14986202	Stimulus	S  4
1498.6401	0.0001	14986402	Stimulus	S  4
1498.6601	0.0001	14986602	Stimulus	S  4
1498.6801	0.0001	14986802	Stimulus	S  8
1498.7001	0.0001	14987002	Stimulus	S  4
1498.7201	0.0001	14987202	Stimulus	S  4
1498.7401	0.0001	14987402	Stimulus	S  8
1498.7601	0.0001	14987602	Stimulus	S  4
1498.7802	0.0001	14987803	Stimulus	S  8
1538.9919	0.0001	15389920	Stimulus	S  2
1541.7586	0.0001	15417587	Stimulus	S  1
1541.8666	0.0001	15418667	Stimulus	S  4
1541.8866	0.0001	15418867	Stimulus	S  4
1541.9066	0.0001	15419067	Stimulus	S  4
1541.9266	0.0001	15419267	Stimulus	S  8
1541.9466	0.0001	15419467	Stimulus	S  4
1541.9666	0.0001	15419667	Stimulus	S  4
1541.9866	0.0001	15419867	Stimulus	S  8
1542.0066	0.0001	15420067	Stimulus	S  8
1542.0266	0.0001	15420267	Stimulus	S  4
1578.9857	0.0001	15789858	Stimulus	S  2
1583.4511	0.0001	15834512	Stimulus	S  1
1583.5551	0.0001	15835552	Stimulus	S  4
1583.5751	0.0001	15835752	Stimulus	S  4
1583.5951	0.0001	15835952	Stimulus	S  4
1583.6151	0.0001	15836152	Stimulus	S  8
1583.6351	0.0001	15836352	Stimulus	S  4
1583.6551	0.0001	15836552	Stimulus	S  4
1583.6751	0.0001	15836752	Stimulus	S  8
1583.6951	0.0001	15836952	Stimulus	S  8
1583.7151	0.0001	15837152	Stimulus	S  8
1623.9289	0.0001	16239290	Stimulus	S  2
1627.2636	0.0001	16272637	Stimulus	S  1
1627.3716	0.0001	16273717	Stimulus	S  4
1627.3916	0.0001	16273917	Stimulus	S  4
1627.4116	0.0001	16274117	Stimulus	S  4
1627.4316	0.0001	16274317	Stimulus	S  8
1627.4516	0.0001	16274517	Stimulus	S  4
1627.4716	0.0001	16274717	Stimulus	S  8
1627.4916	0.0001	16274917	Stimulus	S  4
1627.5116	0.0001	16275117	Stimulus	S  4
1627.5316	0.0001	16275317	Stimulus	S  4
1657.7413	0.0001	16577414	Stimulus	S  2
1660.27	0.0001	16602701	Stimulus	S  1
1660.378	0.0001	16603781	Stimulus	S  8
1660.398	0.0001	16603981	Stimulus	S  4
1660.418	0.0001	16604181	Stimulus	S  4
1660.438	0.0001	16604381	Stimulus	S  8
