onset	duration	sample	trial_type	value
0	0.0001	1	New Segment	n/a
23.035	0.0001	230351	Stimulus	S  1
23.145	0.0001	231451	Stimulus	S  8
23.165	0.0001	231651	Stimulus	S  4
23.185	0.0001	231851	Stimulus	S  4
23.205	0.0001	232051	Stimulus	S  4
23.225	0.0001	232251	Stimulus	S  4
23.245	0.0001	232451	Stimulus	S  4
23.265	0.0001	232651	Stimulus	S  4
23.285	0.0001	232851	Stimulus	S  4
23.305	0.0001	233051	Stimulus	S  4
52.0166	0.0001	520167	Stimulus	S  2
56.5413	0.0001	565414	Stimulus	S  1
56.6493	0.0001	566494	Stimulus	S  8
56.6693	0.0001	566694	Stimulus	S  4
56.6893	0.0001	566894	Stimulus	S  4
56.7093	0.0001	567094	Stimulus	S  4
56.7293	0.0001	567294	Stimulus	S  4
56.7493	0.0001	567494	Stimulus	S  4
56.7693	0.0001	567694	Stimulus	S  4
56.7893	0.0001	567894	Stimulus	S  4
56.8093	0.0001	568094	Stimulus	S  8
89.019	0.0001	890191	Stimulus	S  2
91.3957	0.0001	913958	Stimulus	S  1
91.5097	0.0001	915098	Stimulus	S  4
91.5297	0.0001	915298	Stimulus	S  4
91.5497	0.0001	915498	Stimulus	S  4
91.5697	0.0001	915698	Stimulus	S  4
91.5897	0.0001	915898	Stimulus	S  4
91.6097	0.0001	916098	Stimulus	S  4
91.6297	0.0001	916298	Stimulus	S  4
91.6497	0.0001	916498	Stimulus	S  8
91.6697	0.0001	916698	Stimulus	S  4
123.8735	0.0001	1238736	Stimulus	S  2
127.6582	0.0001	1276583	Stimulus	S  1
127.7682	0.0001	1277683	Stimulus	S  8
127.7882	0.0001	1277883	Stimulus	S  4
127.8082	0.0001	1278083	Stimulus	S  4
127.8282	0.0001	1278283	Stimulus	S  4
127.8482	0.0001	1278483	Stimulus	S  4
127.8682	0.0001	1278683	Stimulus	S  4
127.8882	0.0001	1278883	Stimulus	S  4
127.9082	0.0001	1279083	Stimulus	S  8
127.9282	0.0001	1279283	Stimulus	S  8
156.8892	0.0001	1568893	Stimulus	S  2
165.9246	0.0001	1659247	Stimulus	S  1
166.0306	0.0001	1660307	Stimulus	S  4
166.0506	0.0001	1660507	Stimulus	S  4
166.0706	0.0001	1660707	Stimulus	S  4
166.0906	0.0001	1660907	Stimulus	S  4
166.1106	0.0001	1661107	Stimulus	S  4
166.1306	0.0001	1661307	Stimulus	S  4
166.1506	0.0001	1661507	Stimulus	S  8
166.1706	0.0001	1661707	Stimulus	S  4
166.1906	0.0001	1661907	Stimulus	S  4
203.1517	0.0001	2031518	Stimulus	S  2
209.2911	0.0001	2092912	Stimulus	S  1
209.3991	0.0001	2093992	Stimulus	S  4
209.4191	0.0001	2094192	Stimulus	S  4
209.4391	0.0001	2094392	Stimulus	S  4
209.4591	0.0001	2094592	Stimulus	S  4
209.4791	0.0001	2094792	Stimulus	S  4
209.4991	0.0001	2094992	Stimulus	S  4
209.5191	0.0001	2095192	Stimulus	S  8
209.5391	0.0001	2095392	Stimulus	S  4
209.5591	0.0001	2095592	Stimulus	S  8
245.7689	0.0001	2457690	Stimulus	S  2
248.8716	0.0001	2488717	Stimulus	S  1
248.9876	0.0001	2489877	Stimulus	S  8
249.0076	0.0001	2490077	Stimulus	S  4
249.0276	0.0001	2490277	Stimulus	S  4
249.0476	0.0001	2490477	Stimulus	S  4
249.0676	0.0001	2490677	Stimulus	S  4
249.0876	0.0001	2490877	Stimulus	S  4
249.1076	0.0001	2491077	Stimulus	S  8
249.1276	0.0001	2491277	Stimulus	S  8
249.1476	0.0001	2491477	Stimulus	S  4
281.3493	0.0001	2813494	Stimulus	S  2
283.56	0.0001	2835601	Stimulus	S  1
283.664	0.0001	2836641	Stimulus	S  8
283.684	0.0001	2836841	Stimulus	S  4
283.704	0.0001	2837041	Stimulus	S  4
283.724	0.0001	2837241	Stimulus	S  4
283.744	0.0001	2837441	Stimulus	S  4
283.764	0.0001	2837641	Stimulus	S  4
283.784	0.0001	2837841	Stimulus	S  8
283.804	0.0001	2838041	Stimulus	S  8
283.824	0.0001	2838241	Stimulus	S  8
316.5417	0.0001	3165418	Stimulus	S  2
318.2424	0.0001	3182425	Stimulus	S  1
318.3604	0.0001	3183605	Stimulus	S  4
318.3804	0.0001	3183805	Stimulus	S  4
318.4004	0.0001	3184005	Stimulus	S  4
318.4204	0.0001	3184205	Stimulus	S  4
318.4404	0.0001	3184405	Stimulus	S  4
318.4604	0.0001	3184605	Stimulus	S  8
318.4804	0.0001	3184805	Stimulus	S  4
318.5004	0.0001	3185005	Stimulus	S  4
318.5204	0.0001	3185205	Stimulus	S  4
351.7201	0.0001	3517202	Stimulus	S  2
353.7588	0.0001	3537589	Stimulus	S  1
353.8668	0.0001	3538669	Stimulus	S  8
353.8868	0.0001	3538869	Stimulus	S  4
353.9068	0.0001	3539069	Stimulus	S  4
353.9268	0.0001	3539269	Stimulus	S  4
353.9468	0.0001	3539469	Stimulus	S  4
353.9668	0.0001	3539669	Stimulus	S  8
353.9868	0.0001	3539869	Stimulus	S  4
354.0068	0.0001	3540069	Stimulus	S  4
354.0268	0.0001	3540269	Stimulus	S  8
388.2405	0.0001	3882406	Stimulus	S  2
391.2752	0.0001	3912753	Stimulus	S  1
391.3832	0.0001	3913833	Stimulus	S  4
391.4032	0.0001	3914033	Stimulus	S  4
391.4232	0.0001	3914233	Stimulus	S  4
391.4432	0.0001	3914433	Stimulus	S  4
391.4632	0.0001	3914633	Stimulus	S  4
391.4832	0.0001	3914833	Stimulus	S  8
391.5032	0.0001	3915033	Stimulus	S  4
391.5232	0.0001	3915233	Stimulus	S  8
391.5432	0.0001	3915433	Stimulus	S  4
427.7529	0.0001	4277530	Stimulus	S  2
429.6896	0.0001	4296897	Stimulus	S  1
429.8016	0.0001	4298017	Stimulus	S  8
429.8216	0.0001	4298217	Stimulus	S  4
429.8416	0.0001	4298417	Stimulus	S  4
429.8616	0.0001	4298617	Stimulus	S  4
429.8816	0.0001	4298817	Stimulus	S  4
