onset	duration	sample	trial_type	value
0	0.0001	1	New Segment	n/a
25.4414	0.0001	254415	Stimulus	S  1
25.5474	0.0001	255475	Stimulus	S  4
25.5674	0.0001	255675	Stimulus	S  4
25.5874	0.0001	255875	Stimulus	S  4
25.6074	0.0001	256075	Stimulus	S  4
25.6274	0.0001	256275	Stimulus	S  4
25.6474	0.0001	256475	Stimulus	S  4
25.6674	0.0001	256675	Stimulus	S  4
25.6874	0.0001	256875	Stimulus	S  4
25.7074	0.0001	257075	Stimulus	S  4
55.9195	0.0001	559196	Stimulus	S  2
62.9523	0.0001	629524	Stimulus	S  1
63.0603	0.0001	630604	Stimulus	S  4
63.0803	0.0001	630804	Stimulus	S  4
63.1003	0.0001	631004	Stimulus	S  4
63.1203	0.0001	631204	Stimulus	S  4
63.1403	0.0001	631404	Stimulus	S  4
63.1603	0.0001	631604	Stimulus	S  4
63.1803	0.0001	631804	Stimulus	S  4
63.2003	0.0001	632004	Stimulus	S  4
63.2203	0.0001	632204	Stimulus	S  8
99.4306	0.0001	994307	Stimulus	S  2
101.6073	0.0001	1016074	Stimulus	S  1
101.7233	0.0001	1017234	Stimulus	S  4
101.7433	0.0001	1017434	Stimulus	S  4
101.7633	0.0001	1017634	Stimulus	S  4
101.7833	0.0001	1017834	Stimulus	S  4
101.8033	0.0001	1018034	Stimulus	S  4
101.8233	0.0001	1018234	Stimulus	S  4
101.8433	0.0001	1018434	Stimulus	S  4
101.8633	0.0001	1018634	Stimulus	S  8
101.8833	0.0001	1018834	Stimulus	S  4
138.8349	0.0001	1388350	Stimulus	S  2
140.9183	0.0001	1409184	Stimulus	S  1
141.0303	0.0001	1410304	Stimulus	S  8
141.0503	0.0001	1410504	Stimulus	S  4
141.0703	0.0001	1410704	Stimulus	S  4
141.0903	0.0001	1410904	Stimulus	S  4
141.1103	0.0001	1411104	Stimulus	S  4
141.1303	0.0001	1411304	Stimulus	S  4
141.1503	0.0001	1411504	Stimulus	S  4
141.1703	0.0001	1411704	Stimulus	S  8
141.1903	0.0001	1411904	Stimulus	S  8
172.6498	0.0001	1726499	Stimulus	S  2
179.1773	0.0001	1791774	Stimulus	S  1
179.2873	0.0001	1792874	Stimulus	S  8
179.3073	0.0001	1793074	Stimulus	S  4
179.3273	0.0001	1793274	Stimulus	S  4
179.3473	0.0001	1793474	Stimulus	S  4
179.3673	0.0001	1793674	Stimulus	S  4
179.3873	0.0001	1793874	Stimulus	S  4
179.4073	0.0001	1794074	Stimulus	S  8
179.4273	0.0001	1794274	Stimulus	S  4
179.4473	0.0001	1794474	Stimulus	S  4
216.4049	0.0001	2164050	Stimulus	S  2
219.1363	0.0001	2191364	Stimulus	S  1
219.2443	0.0001	2192444	Stimulus	S  8
219.2643	0.0001	2192644	Stimulus	S  4
219.2843	0.0001	2192844	Stimulus	S  4
219.3043	0.0001	2193044	Stimulus	S  4
219.3243	0.0001	2193244	Stimulus	S  4
219.3443	0.0001	2193444	Stimulus	S  4
219.3643	0.0001	2193644	Stimulus	S  8
219.3843	0.0001	2193844	Stimulus	S  4
219.4043	0.0001	2194044	Stimulus	S  8
255.6145	0.0001	2556146	Stimulus	S  2
261.0493	0.0001	2610494	Stimulus	S  1
261.1493	0.0001	2611494	Stimulus	S  4
261.1693	0.0001	2611694	Stimulus	S  4
261.1893	0.0001	2611894	Stimulus	S  4
261.2093	0.0001	2612094	Stimulus	S  4
261.2293	0.0001	2612294	Stimulus	S  4
261.2493	0.0001	2612494	Stimulus	S  4
261.2693	0.0001	2612694	Stimulus	S  8
261.2893	0.0001	2612894	Stimulus	S  8
261.3093	0.0001	2613094	Stimulus	S  4
291.5274	0.0001	2915275	Stimulus	S  2
295.2622	0.0001	2952623	Stimulus	S  1
295.3782	0.0001	2953783	Stimulus	S  4
295.3982	0.0001	2953983	Stimulus	S  4
295.4182	0.0001	2954183	Stimulus	S  4
295.4382	0.0001	2954383	Stimulus	S  4
295.4582	0.0001	2954583	Stimulus	S  4
295.4782	0.0001	2954783	Stimulus	S  4
295.4982	0.0001	2954983	Stimulus	S  8
295.5182	0.0001	2955183	Stimulus	S  8
295.5382	0.0001	2955383	Stimulus	S  8
325.7403	0.0001	3257404	Stimulus	S  2
328.051	0.0001	3280511	Stimulus	S  1
328.155	0.0001	3281551	Stimulus	S  8
328.175	0.0001	3281751	Stimulus	S  4
328.195	0.0001	3281951	Stimulus	S  4
328.215	0.0001	3282151	Stimulus	S  4
328.235	0.0001	3282351	Stimulus	S  4
328.255	0.0001	3282551	Stimulus	S  8
328.275	0.0001	3282751	Stimulus	S  4
328.295	0.0001	3282951	Stimulus	S  4
328.315	0.0001	3283151	Stimulus	S  4
358.0331	0.0001	3580332	Stimulus	S  2
363.4479	0.0001	3634480	Stimulus	S  1
363.5539	0.0001	3635540	Stimulus	S  8
363.5739	0.0001	3635740	Stimulus	S  4
363.5939	0.0001	3635940	Stimulus	S  4
363.6139	0.0001	3636140	Stimulus	S  4
363.6339	0.0001	3636340	Stimulus	S  4
363.6539	0.0001	3636540	Stimulus	S  8
363.6739	0.0001	3636740	Stimulus	S  4
363.6939	0.0001	3636940	Stimulus	S  4
363.7139	0.0001	3637140	Stimulus	S  8
397.8048	0.0001	3978049	Stimulus	S  2
400.4328	0.0001	4004329	Stimulus	S  1
400.5468	0.0001	4005469	Stimulus	S  4
400.5668	0.0001	4005669	Stimulus	S  4
400.5868	0.0001	4005869	Stimulus	S  4
400.6068	0.0001	4006069	Stimulus	S  4
400.6268	0.0001	4006269	Stimulus	S  4
400.6469	0.0001	4006470	Stimulus	S  8
400.6669	0.0001	4006670	Stimulus	S  4
400.6869	0.0001	4006870	Stimulus	S  8
400.7069	0.0001	4007070	Stimulus	S  4
430.9109	0.0001	4309110	Stimulus	S  2
432.6537	0.0001	4326538	Stimulus	S  1
432.7657	0.0001	4327658	Stimulus	S  4
432.7857	0.0001	4327858	Stimulus	S  4
432.8057	0.0001	4328058	Stimulus	S  4
432.8257	0.0001	4328258	Stimulus	S  4
432.8457	0.0001	4328458	Stimulus	S  4
432.8657	0.0001	4328658	Stimulus	S  8
432.8857	0.0001	4328858	Stimulus	S  4
432.9057	0.0001	4329058	Stimulus	S  8
432.9257	0.0001	4329258	Stimulus	S  8
463.1318	0.0001	4631319	Stimulus	S  2
476.1648	0.0001	4761649	Stimulus	S  1
476.2728	0.0001	4762729	Stimulus	S  4
476.2928	0.0001	4762929	Stimulus	S  4
476.3128	0.0001	4763129	Stimulus	S  4
476.3328	0.0001	4763329	Stimulus	S  4
476.3528	0.0001	4763529	Stimulus	S  4
476.3728	0.0001	4763729	Stimulus	S  8
476.3928	0.0001	4763929	Stimulus	S  8
476.4128	0.0001	4764129	Stimulus	S  4
476.4328	0.0001	4764329	Stimulus	S  4
518.6432	0.0001	5186433	Stimulus	S  2
521.9039	0.0001	5219040	Stimulus	S  1
522.0219	0.0001	5220220	Stimulus	S  4
522.0419	0.0001	5220420	Stimulus	S  4
522.0619	0.0001	5220620	Stimulus	S  4
522.0819	0.0001	5220820	Stimulus	S  4
522.1019	0.0001	5221020	Stimulus	S  4
522.1219	0.0001	5221220	Stimulus	S  8
522.1419	0.0001	5221420	Stimulus	S  8
522.1619	0.0001	5221620	Stimulus	S  4
522.1819	0.0001	5221820	Stimulus	S  8
552.382	0.0001	5523821	Stimulus	S  2
561.6729	0.0001	5616730	Stimulus	S  1
561.7809	0.0001	5617810	Stimulus	S  8
561.8009	0.0001	5618010	Stimulus	S  4
561.8209	0.0001	5618210	Stimulus	S  4
561.8409	0.0001	5618410	Stimulus	S  4
561.8609	0.0001	5618610	Stimulus	S  4
561.8809	0.0001	5618810	Stimulus	S  8
561.9009	0.0001	5619010	Stimulus	S  8
561.9209	0.0001	5619210	Stimulus	S  8
561.9409	0.0001	5619410	Stimulus	S  4
600.4045	0.0001	6004046	Stimulus	S  2
603.0279	0.0001	6030280	Stimulus	S  1
603.132	0.0001	6031321	Stimulus	S  4
603.152	0.0001	6031521	Stimulus	S  4
603.172	0.0001	6031721	Stimulus	S  4
603.192	0.0001	6031921	Stimulus	S  4
603.212	0.0001	6032121	Stimulus	S  4
603.232	0.0001	6032321	Stimulus	S  8
603.252	0.0001	6032521	Stimulus	S  8
603.272	0.0001	6032721	Stimulus	S  8
603.292	0.0001	6032921	Stimulus	S  8
639.5062	0.0001	6395063	Stimulus	S  2
647.2951	0.0001	6472952	Stimulus	S  1
647.4071	0.0001	6474072	Stimulus	S  4
647.4271	0.0001	6474272	Stimulus	S  4
647.4471	0.0001	6474472	Stimulus	S  4
647.4671	0.0001	6474672	Stimulus	S  4
