onset	duration	sample	trial_type	value
0	0.0001	1	New Segment	n/a
29.5751	0.0001	295752	Stimulus	S  1
29.6851	0.0001	296852	Stimulus	S  4
29.7051	0.0001	297052	Stimulus	S  4
29.7251	0.0001	297252	Stimulus	S  4
29.7451	0.0001	297452	Stimulus	S  4
29.7651	0.0001	297652	Stimulus	S  4
29.7851	0.0001	297852	Stimulus	S  4
29.8051	0.0001	298052	Stimulus	S  4
29.8251	0.0001	298252	Stimulus	S  4
29.8451	0.0001	298452	Stimulus	S  4
72.8023	0.0001	728024	Stimulus	S  2
78.6397	0.0001	786398	Stimulus	S  1
78.7577	0.0001	787578	Stimulus	S  8
78.7777	0.0001	787778	Stimulus	S  4
78.7977	0.0001	787978	Stimulus	S  4
78.8177	0.0001	788178	Stimulus	S  4
78.8377	0.0001	788378	Stimulus	S  4
78.8577	0.0001	788578	Stimulus	S  4
78.8777	0.0001	788778	Stimulus	S  4
78.8977	0.0001	788978	Stimulus	S  4
78.9177	0.0001	789178	Stimulus	S  8
113.3707	0.0001	1133708	Stimulus	S  2
117.1321	0.0001	1171322	Stimulus	S  1
117.2481	0.0001	1172482	Stimulus	S  8
117.2681	0.0001	1172682	Stimulus	S  4
117.2881	0.0001	1172882	Stimulus	S  4
117.3081	0.0001	1173082	Stimulus	S  4
117.3281	0.0001	1173282	Stimulus	S  4
117.3481	0.0001	1173482	Stimulus	S  4
117.3681	0.0001	1173682	Stimulus	S  4
117.3881	0.0001	1173882	Stimulus	S  8
117.4081	0.0001	1174082	Stimulus	S  4
152.1139	0.0001	1521140	Stimulus	S  2
156.1346	0.0001	1561347	Stimulus	S  1
156.2446	0.0001	1562447	Stimulus	S  8
156.2646	0.0001	1562647	Stimulus	S  4
156.2846	0.0001	1562847	Stimulus	S  4
156.3046	0.0001	1563047	Stimulus	S  4
156.3246	0.0001	1563247	Stimulus	S  4
156.3446	0.0001	1563447	Stimulus	S  4
156.3646	0.0001	1563647	Stimulus	S  4
156.3846	0.0001	1563847	Stimulus	S  8
156.4046	0.0001	1564047	Stimulus	S  8
194.1124	0.0001	1941125	Stimulus	S  2
199.6391	0.0001	1996392	Stimulus	S  1
199.7451	0.0001	1997452	Stimulus	S  4
199.7651	0.0001	1997652	Stimulus	S  4
199.7851	0.0001	1997852	Stimulus	S  4
199.8051	0.0001	1998052	Stimulus	S  4
199.8251	0.0001	1998252	Stimulus	S  4
199.8451	0.0001	1998452	Stimulus	S  4
199.8651	0.0001	1998652	Stimulus	S  8
199.8851	0.0001	1998852	Stimulus	S  4
199.9051	0.0001	1999052	Stimulus	S  4
242.1169	0.0001	2421170	Stimulus	S  2
244.6656	0.0001	2446657	Stimulus	S  1
244.7716	0.0001	2447717	Stimulus	S  8
244.7916	0.0001	2447917	Stimulus	S  4
244.8116	0.0001	2448117	Stimulus	S  4
244.8316	0.0001	2448317	Stimulus	S  4
244.8516	0.0001	2448517	Stimulus	S  4
244.8716	0.0001	2448717	Stimulus	S  4
244.8916	0.0001	2448917	Stimulus	S  8
244.9116	0.0001	2449117	Stimulus	S  4
244.9316	0.0001	2449317	Stimulus	S  8
281.1434	0.0001	2811435	Stimulus	S  2
284.4741	0.0001	2844742	Stimulus	S  1
284.5821	0.0001	2845822	Stimulus	S  8
284.6021	0.0001	2846022	Stimulus	S  4
284.6221	0.0001	2846222	Stimulus	S  4
284.6421	0.0001	2846422	Stimulus	S  4
284.6621	0.0001	2846622	Stimulus	S  4
284.6821	0.0001	2846822	Stimulus	S  4
284.7021	0.0001	2847022	Stimulus	S  8
284.7221	0.0001	2847222	Stimulus	S  8
284.7421	0.0001	2847422	Stimulus	S  4
314.4558	0.0001	3144559	Stimulus	S  2
321.9785	0.0001	3219786	Stimulus	S  1
322.0865	0.0001	3220866	Stimulus	S  8
322.1065	0.0001	3221066	Stimulus	S  4
322.1265	0.0001	3221266	Stimulus	S  4
322.1465	0.0001	3221466	Stimulus	S  4
322.1665	0.0001	3221666	Stimulus	S  4
322.1865	0.0001	3221866	Stimulus	S  4
322.2065	0.0001	3222066	Stimulus	S  8
322.2265	0.0001	3222266	Stimulus	S  8
322.2465	0.0001	3222466	Stimulus	S  8
358.4563	0.0001	3584564	Stimulus	S  2
366.2411	0.0001	3662412	Stimulus	S  1
366.3471	0.0001	3663472	Stimulus	S  4
366.3671	0.0001	3663672	Stimulus	S  4
366.3871	0.0001	3663872	Stimulus	S  4
366.4071	0.0001	3664072	Stimulus	S  4
366.4271	0.0001	3664272	Stimulus	S  4
366.4471	0.0001	3664472	Stimulus	S  8
366.4671	0.0001	3664672	Stimulus	S  4
366.4871	0.0001	3664872	Stimulus	S  4
366.5071	0.0001	3665072	Stimulus	S  4
409.4682	0.0001	4094683	Stimulus	S  2
412.8696	0.0001	4128697	Stimulus	S  1
412.9816	0.0001	4129817	Stimulus	S  8
413.0016	0.0001	4130017	Stimulus	S  4
413.0216	0.0001	4130217	Stimulus	S  4
413.0416	0.0001	4130417	Stimulus	S  4
413.0616	0.0001	4130617	Stimulus	S  4
413.0816	0.0001	4130817	Stimulus	S  8
413.1016	0.0001	4131017	Stimulus	S  4
413.1216	0.0001	4131217	Stimulus	S  4
413.1416	0.0001	4131417	Stimulus	S  8
441.8513	0.0001	4418514	Stimulus	S  2
445.152	0.0001	4451521	Stimulus	S  1
445.26	0.0001	4452601	Stimulus	S  4
445.28	0.0001	4452801	Stimulus	S  4
445.3	0.0001	4453001	Stimulus	S  4
445.32	0.0001	4453201	Stimulus	S  4
445.34	0.0001	4453401	Stimulus	S  4
445.36	0.0001	4453601	Stimulus	S  8
445.38	0.0001	4453801	Stimulus	S  4
445.4	0.0001	4454001	Stimulus	S  8
445.42	0.0001	4454201	Stimulus	S  4
475.6297	0.0001	4756298	Stimulus	S  2
482.6644	0.0001	4826645	Stimulus	S  1
482.7724	0.0001	4827725	Stimulus	S  8
482.7924	0.0001	4827925	Stimulus	S  4
482.8124	0.0001	4828125	Stimulus	S  4
482.8324	0.0001	4828325	Stimulus	S  4
482.8524	0.0001	4828525	Stimulus	S  4
482.8724	0.0001	4828725	Stimulus	S  8
482.8924	0.0001	4828925	Stimulus	S  4
482.9124	0.0001	4829125	Stimulus	S  8
482.9324	0.0001	4829325	Stimulus	S  8
519.1422	0.0001	5191423	Stimulus	S  2
521.9089	0.0001	5219090	Stimulus	S  1
522.0169	0.0001	5220170	Stimulus	S  8
522.0369	0.0001	5220370	Stimulus	S  4
522.0569	0.0001	5220570	Stimulus	S  4
522.0769	0.0001	5220770	Stimulus	S  4
522.0969	0.0001	5220970	Stimulus	S  4
522.1169	0.0001	5221170	Stimulus	S  8
522.1369	0.0001	5221370	Stimulus	S  8
