onset	duration	sample	trial_type	value
0	0.0001	1	New Segment	n/a
10.0737	0.0001	100738	Stimulus	S  1
10.1837	0.0001	101838	Stimulus	S  8
10.2037	0.0001	102038	Stimulus	S  4
10.2237	0.0001	102238	Stimulus	S  4
10.2437	0.0001	102438	Stimulus	S  4
10.2637	0.0001	102638	Stimulus	S  4
10.2837	0.0001	102838	Stimulus	S  4
10.3037	0.0001	103038	Stimulus	S  4
10.3237	0.0001	103238	Stimulus	S  4
10.3437	0.0001	103438	Stimulus	S  4
42.5514	0.0001	425515	Stimulus	S  2
45.9361	0.0001	459362	Stimulus	S  1
46.0481	0.0001	460482	Stimulus	S  8
46.0681	0.0001	460682	Stimulus	S  4
46.0881	0.0001	460882	Stimulus	S  4
46.1081	0.0001	461082	Stimulus	S  4
46.1281	0.0001	461282	Stimulus	S  4
46.1481	0.0001	461482	Stimulus	S  4
46.1681	0.0001	461682	Stimulus	S  4
46.1881	0.0001	461882	Stimulus	S  4
46.2081	0.0001	462082	Stimulus	S  8
78.4138	0.0001	784139	Stimulus	S  2
84.3906	0.0001	843907	Stimulus	S  1
84.5046	0.0001	845047	Stimulus	S  4
84.5246	0.0001	845247	Stimulus	S  4
84.5446	0.0001	845447	Stimulus	S  4
84.5646	0.0001	845647	Stimulus	S  4
84.5846	0.0001	845847	Stimulus	S  4
84.6046	0.0001	846047	Stimulus	S  4
84.6246	0.0001	846247	Stimulus	S  4
84.6446	0.0001	846447	Stimulus	S  8
84.6646	0.0001	846647	Stimulus	S  4
120.8683	0.0001	1208684	Stimulus	S  2
123.181	0.0001	1231811	Stimulus	S  1
123.291	0.0001	1232911	Stimulus	S  8
123.311	0.0001	1233111	Stimulus	S  4
123.331	0.0001	1233311	Stimulus	S  4
123.351	0.0001	1233511	Stimulus	S  4
123.371	0.0001	1233711	Stimulus	S  4
123.391	0.0001	1233911	Stimulus	S  4
123.411	0.0001	1234111	Stimulus	S  4
123.431	0.0001	1234311	Stimulus	S  8
123.451	0.0001	1234511	Stimulus	S  8
159.6588	0.0001	1596589	Stimulus	S  2
167.3495	0.0001	1673496	Stimulus	S  1
167.4675	0.0001	1674676	Stimulus	S  4
167.4875	0.0001	1674876	Stimulus	S  4
167.5075	0.0001	1675076	Stimulus	S  4
167.5275	0.0001	1675276	Stimulus	S  4
167.5475	0.0001	1675476	Stimulus	S  4
167.5675	0.0001	1675676	Stimulus	S  4
167.5875	0.0001	1675876	Stimulus	S  8
167.6075	0.0001	1676076	Stimulus	S  4
167.6275	0.0001	1676276	Stimulus	S  4
204.5766	0.0001	2045767	Stimulus	S  2
206.86	0.0001	2068601	Stimulus	S  1
206.972	0.0001	2069721	Stimulus	S  8
206.992	0.0001	2069921	Stimulus	S  4
207.012	0.0001	2070121	Stimulus	S  4
207.032	0.0001	2070321	Stimulus	S  4
207.052	0.0001	2070521	Stimulus	S  4
207.072	0.0001	2070721	Stimulus	S  4
207.092	0.0001	2070921	Stimulus	S  8
207.112	0.0001	2071121	Stimulus	S  4
207.132	0.0001	2071321	Stimulus	S  8
243.3378	0.0001	2433379	Stimulus	S  2
257.8786	0.0001	2578787	Stimulus	S  1
257.9846	0.0001	2579847	Stimulus	S  8
258.0046	0.0001	2580047	Stimulus	S  4
258.0246	0.0001	2580247	Stimulus	S  4
258.0446	0.0001	2580447	Stimulus	S  4
258.0646	0.0001	2580647	Stimulus	S  4
258.0846	0.0001	2580847	Stimulus	S  4
258.1046	0.0001	2581047	Stimulus	S  8
258.1246	0.0001	2581247	Stimulus	S  8
258.1446	0.0001	2581447	Stimulus	S  4
307.8605	0.0001	3078606	Stimulus	S  2
310.7792	0.0001	3107793	Stimulus	S  1
310.8832	0.0001	3108833	Stimulus	S  8
310.9032	0.0001	3109033	Stimulus	S  4
310.9232	0.0001	3109233	Stimulus	S  4
310.9432	0.0001	3109433	Stimulus	S  4
310.9632	0.0001	3109633	Stimulus	S  4
310.9832	0.0001	3109833	Stimulus	S  4
311.0032	0.0001	3110033	Stimulus	S  8
311.0232	0.0001	3110233	Stimulus	S  8
311.0432	0.0001	3110433	Stimulus	S  8
341.2569	0.0001	3412570	Stimulus	S  2
349.8056	0.0001	3498057	Stimulus	S  1
349.9137	0.0001	3499138	Stimulus	S  4
349.9337	0.0001	3499338	Stimulus	S  4
349.9537	0.0001	3499538	Stimulus	S  4
349.9737	0.0001	3499738	Stimulus	S  4
349.9937	0.0001	3499938	Stimulus	S  4
350.0137	0.0001	3500138	Stimulus	S  8
350.0337	0.0001	3500338	Stimulus	S  4
350.0537	0.0001	3500538	Stimulus	S  4
350.0737	0.0001	3500738	Stimulus	S  4
380.2833	0.0001	3802834	Stimulus	S  2
383.484	0.0001	3834841	Stimulus	S  1
383.59	0.0001	3835901	Stimulus	S  8
383.61	0.0001	3836101	Stimulus	S  4
383.63	0.0001	3836301	Stimulus	S  4
383.65	0.0001	3836501	Stimulus	S  4
383.67	0.0001	3836701	Stimulus	S  4
383.69	0.0001	3836901	Stimulus	S  8
383.71	0.0001	3837101	Stimulus	S  4
383.73	0.0001	3837301	Stimulus	S  4
383.75	0.0001	3837501	Stimulus	S  8
415.9617	0.0001	4159618	Stimulus	S  2
418.4524	0.0001	4184525	Stimulus	S  1
418.5624	0.0001	4185625	Stimulus	S  8
418.5824	0.0001	4185825	Stimulus	S  4
418.6024	0.0001	4186025	Stimulus	S  4
418.6224	0.0001	4186225	Stimulus	S  4
418.6424	0.0001	4186425	Stimulus	S  4
418.6624	0.0001	4186625	Stimulus	S  8
418.6824	0.0001	4186825	Stimulus	S  4
418.7024	0.0001	4187025	Stimulus	S  8
418.7224	0.0001	4187225	Stimulus	S  4
450.9302	0.0001	4509303	Stimulus	S  2
453.4868	0.0001	4534869	Stimulus	S  1
453.5949	0.0001	4535950	Stimulus	S  4
453.6149	0.0001	4536150	Stimulus	S  4
453.6349	0.0001	4536350	Stimulus	S  4
453.6549	0.0001	4536550	Stimulus	S  4
453.6749	0.0001	4536750	Stimulus	S  4
453.6949	0.0001	4536950	Stimulus	S  8
453.7149	0.0001	4537150	Stimulus	S  4
453.7349	0.0001	4537350	Stimulus	S  8
453.7549	0.0001	4537550	Stimulus	S  8
483.9645	0.0001	4839646	Stimulus	S  2
489.0073	0.0001	4890074	Stimulus	S  1
489.1193	0.0001	4891194	Stimulus	S  8
489.1393	0.0001	4891394	Stimulus	S  4
489.1593	0.0001	4891594	Stimulus	S  4
489.1793	0.0001	4891794	Stimulus	S  4
489.1993	0.0001	4891994	Stimulus	S  4
489.2193	0.0001	4892194	Stimulus	S  8
489.2393	0.0001	4892394	Stimulus	S  8
489.2593	0.0001	4892594	Stimulus	S  4
489.2793	0.0001	4892794	Stimulus	S  4
523.489	0.0001	5234891	Stimulus	S  2
527.4117	0.0001	5274118	Stimulus	S  1
527.5197	0.0001	5275198	Stimulus	S  4
527.5397	0.0001	5275398	Stimulus	S  4
527.5597	0.0001	5275598	Stimulus	S  4
527.5797	0.0001	5275798	Stimulus	S  4
527.5997	0.0001	5275998	Stimulus	S  4
527.6197	0.0001	5276198	Stimulus	S  8
527.6397	0.0001	5276398	Stimulus	S  8
527.6597	0.0001	5276598	Stimulus	S  4
527.6797	0.0001	5276798	Stimulus	S  8
557.8894	0.0001	5578895	Stimulus	S  2
