onset	duration	sample	trial_type	value
808.9508	0.0001	8089509	Stimulus	S  4
808.9708	0.0001	8089709	Stimulus	S  8
808.9908	0.0001	8089909	Stimulus	S  4
809.0108	0.0001	8090109	Stimulus	S  4
841.2145	0.0001	8412146	Stimulus	S  2
846.2473	0.0001	8462474	Stimulus	S  1
846.3533	0.0001	8463534	Stimulus	S  8
846.3733	0.0001	8463734	Stimulus	S  4
846.3933	0.0001	8463934	Stimulus	S  4
846.4133	0.0001	8464134	Stimulus	S  4
846.4333	0.0001	8464334	Stimulus	S  8
846.4533	0.0001	8464534	Stimulus	S  4
846.4733	0.0001	8464734	Stimulus	S  8
846.4933	0.0001	8464934	Stimulus	S  4
846.5133	0.0001	8465134	Stimulus	S  8
882.725	0.0001	8827251	Stimulus	S  2
884.7977	0.0001	8847978	Stimulus	S  1
884.9037	0.0001	8849038	Stimulus	S  8
884.9237	0.0001	8849238	Stimulus	S  4
884.9437	0.0001	8849438	Stimulus	S  4
884.9637	0.0001	8849638	Stimulus	S  4
884.9837	0.0001	8849838	Stimulus	S  8
885.0037	0.0001	8850038	Stimulus	S  4
885.0237	0.0001	8850238	Stimulus	S  8
885.0437	0.0001	8850438	Stimulus	S  8
885.0637	0.0001	8850638	Stimulus	S  4
919.7795	0.0001	9197796	Stimulus	S  2
923.0562	0.0001	9230563	Stimulus	S  1
923.1682	0.0001	9231683	Stimulus	S  8
923.1882	0.0001	9231883	Stimulus	S  4
923.2082	0.0001	9232083	Stimulus	S  4
923.2282	0.0001	9232283	Stimulus	S  4
923.2482	0.0001	9232483	Stimulus	S  8
923.2682	0.0001	9232683	Stimulus	S  4
923.2882	0.0001	9232883	Stimulus	S  8
923.3082	0.0001	9233083	Stimulus	S  8
923.3282	0.0001	9233283	Stimulus	S  8
955.5339	0.0001	9555340	Stimulus	S  2
957.5326	0.0001	9575327	Stimulus	S  1
957.6426	0.0001	9576427	Stimulus	S  8
957.6626	0.0001	9576627	Stimulus	S  4
957.6826	0.0001	9576827	Stimulus	S  4
957.7026	0.0001	9577027	Stimulus	S  4
957.7226	0.0001	9577227	Stimulus	S  8
957.7426	0.0001	9577427	Stimulus	S  8
957.7626	0.0001	9577627	Stimulus	S  4
957.7826	0.0001	9577827	Stimulus	S  4
957.8026	0.0001	9578027	Stimulus	S  4
988.0103	0.0001	9880104	Stimulus	S  2
991.105	0.0001	9911051	Stimulus	S  1
991.219	0.0001	9912191	Stimulus	S  8
991.239	0.0001	9912391	Stimulus	S  4
991.259	0.0001	9912591	Stimulus	S  4
991.279	0.0001	9912791	Stimulus	S  4
991.299	0.0001	9912991	Stimulus	S  8
991.319	0.0001	9913191	Stimulus	S  8
991.339	0.0001	9913391	Stimulus	S  4
991.359	0.0001	9913591	Stimulus	S  4
991.379	0.0001	9913791	Stimulus	S  8
1023.5827	0.0001	10235828	Stimulus	S  2
1026.8254	0.0001	10268255	Stimulus	S  1
1026.9354	0.0001	10269355	Stimulus	S  4
1026.9554	0.0001	10269555	Stimulus	S  4
1026.9754	0.0001	10269755	Stimulus	S  4
1026.9954	0.0001	10269955	Stimulus	S  4
1027.0154	0.0001	10270155	Stimulus	S  8
1027.0354	0.0001	10270355	Stimulus	S  8
1027.0554	0.0001	10270555	Stimulus	S  4
1027.0754	0.0001	10270755	Stimulus	S  8
1027.0954	0.0001	10270955	Stimulus	S  4
1059.3031	0.0001	10593032	Stimulus	S  2
1062.3478	0.0001	10623479	Stimulus	S  1
1062.4638	0.0001	10624639	Stimulus	S  8
1062.4838	0.0001	10624839	Stimulus	S  4
1062.5038	0.0001	10625039	Stimulus	S  4
1062.5238	0.0001	10625239	Stimulus	S  4
1062.5438	0.0001	10625439	Stimulus	S  8
1062.5638	0.0001	10625639	Stimulus	S  8
1062.5838	0.0001	10625839	Stimulus	S  4
1062.6038	0.0001	10626039	Stimulus	S  8
1062.6238	0.0001	10626239	Stimulus	S  8
1092.8255	0.0001	10928256	Stimulus	S  2
1098.7862	0.0001	10987863	Stimulus	S  1
1098.9042	0.0001	10989043	Stimulus	S  8
1098.9242	0.0001	10989243	Stimulus	S  4
1098.9442	0.0001	10989443	Stimulus	S  4
1098.9642	0.0001	10989643	Stimulus	S  4
1098.9842	0.0001	10989843	Stimulus	S  8
1099.0042	0.0001	10990043	Stimulus	S  8
1099.0242	0.0001	10990243	Stimulus	S  8
1099.0442	0.0001	10990443	Stimulus	S  4
1099.0642	0.0001	10990643	Stimulus	S  4
1129.2639	0.0001	11292640	Stimulus	S  2
1136.2967	0.0001	11362968	Stimulus	S  1
1136.4027	0.0001	11364028	Stimulus	S  4
1136.4227	0.0001	11364228	Stimulus	S  4
1136.4427	0.0001	11364428	Stimulus	S  4
1136.4627	0.0001	11364628	Stimulus	S  4
1136.4827	0.0001	11364828	Stimulus	S  8
1136.5027	0.0001	11365028	Stimulus	S  8
1136.5227	0.0001	11365228	Stimulus	S  8
1136.5427	0.0001	11365428	Stimulus	S  4
1136.5627	0.0001	11365628	Stimulus	S  8
1172.7744	0.0001	11727745	Stimulus	S  2
1174.5171	0.0001	11745172	Stimulus	S  1
1174.6311	0.0001	11746312	Stimulus	S  8
1174.6511	0.0001	11746512	Stimulus	S  4
1174.6711	0.0001	11746712	Stimulus	S  4
1174.6911	0.0001	11746912	Stimulus	S  4
1174.7111	0.0001	11747112	Stimulus	S  8
1174.7311	0.0001	11747312	Stimulus	S  8
1174.7511	0.0001	11747512	Stimulus	S  8
1174.7711	0.0001	11747712	Stimulus	S  8
1174.7911	0.0001	11747912	Stimulus	S  4
1204.9948	0.0001	12049949	Stimulus	S  2
1208.3875	0.0001	12083876	Stimulus	S  1
1208.4955	0.0001	12084956	Stimulus	S  8
1208.5155	0.0001	12085156	Stimulus	S  4
1208.5355	0.0001	12085356	Stimulus	S  4
1208.5555	0.0001	12085556	Stimulus	S  4
1208.5755	0.0001	12085756	Stimulus	S  8
1208.5955	0.0001	12085956	Stimulus	S  8
1208.6155	0.0001	12086156	Stimulus	S  8
1208.6355	0.0001	12086356	Stimulus	S  8
1208.6555	0.0001	12086556	Stimulus	S  8
1238.8652	0.0001	12388653	Stimulus	S  2
1248.646	0.0001	12486461	Stimulus	S  1
1248.754	0.0001	12487541	Stimulus	S  8
1248.774	0.0001	12487741	Stimulus	S  4
1248.794	0.0001	12487941	Stimulus	S  4
1248.814	0.0001	12488141	Stimulus	S  8
1248.834	0.0001	12488341	Stimulus	S  4
1248.854	0.0001	12488541	Stimulus	S  4
1248.874	0.0001	12488741	Stimulus	S  4
1248.894	0.0001	12488941	Stimulus	S  4
1248.914	0.0001	12489141	Stimulus	S  4
1287.8771	0.0001	12878772	Stimulus	S  2
1291.4145	0.0001	12914146	Stimulus	S  1
1291.5205	0.0001	12915206	Stimulus	S  8
1291.5405	0.0001	12915406	Stimulus	S  4
1291.5605	0.0001	12915606	Stimulus	S  4
1291.5805	0.0001	12915806	Stimulus	S  8
1291.6005	0.0001	12916006	Stimulus	S  4
1291.6205	0.0001	12916206	Stimulus	S  4
1291.6405	0.0001	12916406	Stimulus	S  4
1291.6605	0.0001	12916606	Stimulus	S  4
1291.6805	0.0001	12916806	Stimulus	S  8
1333.1457	0.0001	13331458	Stimulus	S  2
1339.4231	0.0001	13394232	Stimulus	S  1
1339.5311	0.0001	13395312	Stimulus	S  4
1339.5511	0.0001	13395512	Stimulus	S  4
1339.5711	0.0001	13395712	Stimulus	S  4
1339.5911	0.0001	13395912	Stimulus	S  8
1339.6111	0.0001	13396112	Stimulus	S  4
1339.6311	0.0001	13396312	Stimulus	S  4
1339.6511	0.0001	13396512	Stimulus	S  4
1339.6711	0.0001	13396712	Stimulus	S  8
1339.6911	0.0001	13396912	Stimulus	S  4
1376.6502	0.0001	13766503	Stimulus	S  2
1381.9396	0.0001	13819397	Stimulus	S  1
1382.0536	0.0001	13820537	Stimulus	S  8
1382.0736	0.0001	13820737	Stimulus	S  4
1382.0936	0.0001	13820937	Stimulus	S  4
1382.1136	0.0001	13821137	Stimulus	S  8
1382.1336	0.0001	13821337	Stimulus	S  4
1382.1536	0.0001	13821537	Stimulus	S  4
1382.1736	0.0001	13821737	Stimulus	S  4
1382.1936	0.0001	13821937	Stimulus	S  8
1382.2136	0.0001	13822137	Stimulus	S  8
1416.1706	0.0001	14161707	Stimulus	S  2
1418.338	0.0001	14183381	Stimulus	S  1
1418.446	0.0001	14184461	Stimulus	S  4
1418.466	0.0001	14184661	Stimulus	S  4
1418.486	0.0001	14184861	Stimulus	S  4
1418.506	0.0001	14185061	Stimulus	S  8
1418.526	0.0001	14185261	Stimulus	S  4
1418.546	0.0001	14185461	Stimulus	S  4
1418.566	0.0001	14185661	Stimulus	S  8
1418.586	0.0001	14185861	Stimulus	S  4
1418.606	0.0001	14186061	Stimulus	S  4
1450.8157	0.0001	14508158	Stimulus	S  2
1461.8465	0.0001	14618466	Stimulus	S  1
1461.9545	0.0001	14619546	Stimulus	S  4
1461.9745	0.0001	14619746	Stimulus	S  4
1461.9945	0.0001	14619946	Stimulus	S  4
1462.0145	0.0001	14620146	Stimulus	S  8
1462.0345	0.0001	14620346	Stimulus	S  4
1462.0545	0.0001	14620546	Stimulus	S  4
1462.0745	0.0001	14620746	Stimulus	S  8
1462.0945	0.0001	14620946	Stimulus	S  4
1462.1145	0.0001	14621146	Stimulus	S  8
1504.3243	0.0001	15043244	Stimulus	S  2
1507.539	0.0001	15075391	Stimulus	S  1
1507.649	0.0001	15076491	Stimulus	S  8
1507.669	0.0001	15076691	Stimulus	S  4
1507.689	0.0001	15076891	Stimulus	S  4
1507.709	0.0001	15077091	Stimulus	S  8
1507.729	0.0001	15077291	Stimulus	S  4
1507.749	0.0001	15077491	Stimulus	S  4
1507.769	0.0001	15077691	Stimulus	S  8
1507.789	0.0001	15077891	Stimulus	S  8
1507.809	0.0001	15078091	Stimulus	S  4
1540.5208	0.0001	15405209	Stimulus	S  2
1545.0415	0.0001	15450416	Stimulus	S  1
1545.1495	0.0001	15451496	Stimulus	S  4
1545.1695	0.0001	15451696	Stimulus	S  4
1545.1895	0.0001	15451896	Stimulus	S  4
1545.2095	0.0001	15452096	Stimulus	S  8
1545.2295	0.0001	15452296	Stimulus	S  4
1545.2495	0.0001	15452496	Stimulus	S  4
1545.2695	0.0001	15452696	Stimulus	S  8
1545.2895	0.0001	15452896	Stimulus	S  8
1545.3095	0.0001	15453096	Stimulus	S  8
1581.5192	0.0001	15815193	Stimulus	S  2
1583.7199	0.0001	15837200	Stimulus	S  1
1583.8339	0.0001	15838340	Stimulus	S  8
1583.8539	0.0001	15838540	Stimulus	S  4
1583.8739	0.0001	15838740	Stimulus	S  4
1583.8939	0.0001	15838940	Stimulus	S  8
1583.9139	0.0001	15839140	Stimulus	S  4
1583.9339	0.0001	15839340	Stimulus	S  8
1583.9539	0.0001	15839540	Stimulus	S  4
1583.9739	0.0001	15839740	Stimulus	S  4
1583.9939	0.0001	15839940	Stimulus	S  4
1616.1976	0.0001	16161977	Stimulus	S  2
1621.2304	0.0001	16212305	Stimulus	S  1
1621.3364	0.0001	16213365	Stimulus	S  4
1621.3564	0.0001	16213565	Stimulus	S  4
1621.3764	0.0001	16213765	Stimulus	S  4
1621.3964	0.0001	16213965	Stimulus	S  8
1621.4164	0.0001	16214165	Stimulus	S  4
1621.4364	0.0001	16214365	Stimulus	S  8
1621.4564	0.0001	16214565	Stimulus	S  4
1621.4764	0.0001	16214765	Stimulus	S  4
1621.4964	0.0001	16214965	Stimulus	S  8
1657.7081	0.0001	16577082	Stimulus	S  2
1661.7488	0.0001	16617489	Stimulus	S  1
1661.8568	0.0001	16618569	Stimulus	S  8
1661.8768	0.0001	16618769	Stimulus	S  4
1661.8968	0.0001	16618969	Stimulus	S  4
1661.9168	0.0001	16619169	Stimulus	S  8
1661.9368	0.0001	16619369	Stimulus	S  4
1661.9568	0.0001	16619569	Stimulus	S  8
1661.9768	0.0001	16619769	Stimulus	S  4
1661.9968	0.0001	16619969	Stimulus	S  8
1662.0168	0.0001	16620169	Stimulus	S  4
1701.2306	0.0001	17012307	Stimulus	S  2
1706.6554	0.0001	17066555	Stimulus	S  1
1706.7594	0.0001	17067595	Stimulus	S  4
1706.7794	0.0001	17067795	Stimulus	S  4
1706.7994	0.0001	17067995	Stimulus	S  4
1706.8194	0.0001	17068195	Stimulus	S  8
1706.8394	0.0001	17068395	Stimulus	S  4
1706.8594	0.0001	17068595	Stimulus	S  8
1706.8794	0.0001	17068795	Stimulus	S  4
1706.8994	0.0001	17068995	Stimulus	S  8
1706.9194	0.0001	17069195	Stimulus	S  8
1741.6331	0.0001	17416332	Stimulus	S  2
1783.4663	0.0001	17834664	Stimulus	S  1
1783.5783	0.0001	17835784	Stimulus	S  8
1783.5983	0.0001	17835984	Stimulus	S  4
1783.6183	0.0001	17836184	Stimulus	S  4
1783.6383	0.0001	17836384	Stimulus	S  8
1783.6583	0.0001	17836584	Stimulus	S  4
1783.6783	0.0001	17836784	Stimulus	S  8
1783.6983	0.0001	17836984	Stimulus	S  8
1783.7183	0.0001	17837184	Stimulus	S  4
1783.7383	0.0001	17837384	Stimulus	S  4
1812.6973	0.0001	18126974	Stimulus	S  2
1827.7208	0.0001	18277209	Stimulus	S  1
1827.8268	0.0001	18278269	Stimulus	S  4
1827.8468	0.0001	18278469	Stimulus	S  4
1827.8668	0.0001	18278669	Stimulus	S  4
1827.8868	0.0001	18278869	Stimulus	S  8
1827.9068	0.0001	18279069	Stimulus	S  4
1827.9268	0.0001	18279269	Stimulus	S  8
1827.9468	0.0001	18279469	Stimulus	S  8
1827.9668	0.0001	18279669	Stimulus	S  4
1827.9868	0.0001	18279869	Stimulus	S  8
1870.9479	0.0001	18709480	Stimulus	S  2
1874.6153	0.0001	18746154	Stimulus	S  1
1874.7233	0.0001	18747234	Stimulus	S  4
1874.7433	0.0001	18747434	Stimulus	S  4
1874.7633	0.0001	18747634	Stimulus	S  4
1874.7833	0.0001	18747834	Stimulus	S  8
1874.8033	0.0001	18748034	Stimulus	S  4
1874.8233	0.0001	18748234	Stimulus	S  8
1874.8433	0.0001	18748434	Stimulus	S  8
1874.8633	0.0001	18748634	Stimulus	S  8
1874.8833	0.0001	18748834	Stimulus	S  4
1911.0931	0.0001	19110932	Stimulus	S  2
1918.8758	0.0001	19188759	Stimulus	S  1
1918.9818	0.0001	19189819	Stimulus	S  4
1919.0018	0.0001	19190019	Stimulus	S  4
1919.0218	0.0001	19190219	Stimulus	S  4
1919.0418	0.0001	19190419	Stimulus	S  8
1919.0618	0.0001	19190619	Stimulus	S  4
1919.0818	0.0001	19190819	Stimulus	S  8
1919.1018	0.0001	19191019	Stimulus	S  8
1919.1218	0.0001	19191219	Stimulus	S  8
1919.1418	0.0001	19191419	Stimulus	S  8
1962.103	0.0001	19621031	Stimulus	S  2
1965.2784	0.0001	19652785	Stimulus	S  1
1965.3944	0.0001	19653945	Stimulus	S  8
1965.4144	0.0001	19654145	Stimulus	S  4
1965.4344	0.0001	19654345	Stimulus	S  4
1965.4544	0.0001	19654545	Stimulus	S  8
1965.4744	0.0001	19654745	Stimulus	S  8
1965.4944	0.0001	19654945	Stimulus	S  4
1965.5144	0.0001	19655145	Stimulus	S  4
1965.5344	0.0001	19655345	Stimulus	S  4
1965.5544	0.0001	19655545	Stimulus	S  4
2000.0094	0.0001	20000095	Stimulus	S  2
2005.0648	0.0001	20050649	Stimulus	S  1
2005.1668	0.0001	20051669	Stimulus	S  4
2005.1868	0.0001	20051869	Stimulus	S  4
2005.2068	0.0001	20052069	Stimulus	S  4
2005.2268	0.0001	20052269	Stimulus	S  8
2005.2468	0.0001	20052469	Stimulus	S  8
2005.2668	0.0001	20052669	Stimulus	S  4
2005.2868	0.0001	20052869	Stimulus	S  4
2005.3068	0.0001	20053069	Stimulus	S  4
2005.3268	0.0001	20053269	Stimulus	S  8
2035.5425	0.0001	20355426	Stimulus	S  2
2040.5833	0.0001	20405834	Stimulus	S  1
2040.6893	0.0001	20406894	Stimulus	S  8
2040.7093	0.0001	20407094	Stimulus	S  4
2040.7293	0.0001	20407294	Stimulus	S  4
2040.7493	0.0001	20407494	Stimulus	S  8
2040.7693	0.0001	20407694	Stimulus	S  8
2040.7893	0.0001	20407894	Stimulus	S  4
2040.8093	0.0001	20408094	Stimulus	S  4
2040.8293	0.0001	20408294	Stimulus	S  8
2040.8493	0.0001	20408494	Stimulus	S  4
2075.061	0.0001	20750611	Stimulus	S  2
2082.5917	0.0001	20825918	Stimulus	S  1
2082.6977	0.0001	20826978	Stimulus	S  8
2082.7177	0.0001	20827178	Stimulus	S  4
2082.7377	0.0001	20827378	Stimulus	S  4
2082.7577	0.0001	20827578	Stimulus	S  8
2082.7777	0.0001	20827778	Stimulus	S  8
2082.7977	0.0001	20827978	Stimulus	S  4
2082.8177	0.0001	20828178	Stimulus	S  4
2082.8377	0.0001	20828378	Stimulus	S  8
2082.8577	0.0001	20828578	Stimulus	S  8
2123.5736	0.0001	21235737	Stimulus	S  2
2129.0163	0.0001	21290164	Stimulus	S  1
